id,artisti
http://www.wikidata.org/entity/Q131825292,Gioacchino Assereto (maschio)
http://www.wikidata.org/entity/Q131825306,Santi di Tito (maschio)
http://www.wikidata.org/entity/Q131825307,Jacopo Zucchi (maschio)
http://www.wikidata.org/entity/Q131825315,Giovanni Martini (maschio)
http://www.wikidata.org/entity/Q131825312,Francesco Cairo (maschio)
http://www.wikidata.org/entity/Q131825319,Pieter de Witte (maschio)
http://www.wikidata.org/entity/Q131825316,Bartolomeo Montagna (maschio)
http://www.wikidata.org/entity/Q131825317,Girolamo da Carpi (maschio)
http://www.wikidata.org/entity/Q131825322,Perin del Vaga (maschio)
http://www.wikidata.org/entity/Q131825323,Carlo Bononi (maschio)
http://www.wikidata.org/entity/Q131825320,Giulio Cesare Procaccini (maschio)
http://www.wikidata.org/entity/Q131825326,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q131825324,Battista Dossi (maschio)
http://www.wikidata.org/entity/Q131825329,Umberto Boccioni (maschio)
http://www.wikidata.org/entity/Q131825338,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131825360,Jacopo di Mino del Pellicciaio (maschio)
http://www.wikidata.org/entity/Q131825364,Gino Rossi (maschio)
http://www.wikidata.org/entity/Q131830267,Luca Baudo (maschio)
http://www.wikidata.org/entity/Q131830296,Luca Baudo (maschio)
http://www.wikidata.org/entity/Q131830590,Gaetano Gandolfi (maschio)
http://www.wikidata.org/entity/Q131831531,Giulio De Rossi (maschio)
http://www.wikidata.org/entity/Q131840176,Raffaello De Rossi (maschio)
http://www.wikidata.org/entity/Q131851008,Bonifacio Veronese (maschio)
http://www.wikidata.org/entity/Q131851009,Pietro Longhi (maschio)
http://www.wikidata.org/entity/Q130212907,Justus Sustermans (maschio)
http://www.wikidata.org/entity/Q130213077,Justus Sustermans (maschio)
http://www.wikidata.org/entity/Q130213160,Justus Sustermans (maschio)
http://www.wikidata.org/entity/Q130214332,Francesco Benaglio (maschio)
http://www.wikidata.org/entity/Q130234284,Giuseppe Vermiglio (maschio)
http://www.wikidata.org/entity/Q130335034,Girolamo di Benvenuto (maschio)
http://www.wikidata.org/entity/Q130369461,François Gérard (maschio)
http://www.wikidata.org/entity/Q130375844,Iacopino del Conte (maschio)
http://www.wikidata.org/entity/Q130394364,Luigi Brignoli (maschio)
http://www.wikidata.org/entity/Q130467776,Alessandro Vitali (maschio)
http://www.wikidata.org/entity/Q130492308,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q130515982,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q130536956,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q130537073,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q130642202,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q130999230,Aurelio Lomi (maschio)
http://www.wikidata.org/entity/Q131011027,Aurelio Luini (maschio)
http://www.wikidata.org/entity/Q131100772,Giambattista Tiepolo (maschio)
http://www.wikidata.org/entity/Q131154939,Giuseppe Mentessi (maschio)
http://www.wikidata.org/entity/Q131325204,Filippo Balbi (maschio)
http://www.wikidata.org/entity/Q131340770,Baldassarre Peruzzi (maschio)
http://www.wikidata.org/entity/Q131349567,Giovanni Antonio Sogliani (maschio)
http://www.wikidata.org/entity/Q131351071,Iacopino del Conte (maschio)
http://www.wikidata.org/entity/Q131354901,Jan Frans van Douven (maschio)
http://www.wikidata.org/entity/Q131356481,Bartolomeo Passarotti (maschio)
http://www.wikidata.org/entity/Q131362573,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q131367847,Perugino (maschio)
http://www.wikidata.org/entity/Q131395036,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q131414320,Francesco Brina (maschio)
http://www.wikidata.org/entity/Q131414321,Giovanni Battista Perolli (maschio)
http://www.wikidata.org/entity/Q131414326,Jacopo Chimenti (maschio)
http://www.wikidata.org/entity/Q131414433,Ludovico Gallina (maschio)
http://www.wikidata.org/entity/Q131421438,Franciabigio (maschio)
http://www.wikidata.org/entity/Q131421566,Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q131421567,Bernardino Fungai (maschio)
http://www.wikidata.org/entity/Q131421565,Durante Alberti (maschio)
http://www.wikidata.org/entity/Q131421570,Pseudo-Pier Francesco Fiorentino (maschio)
http://www.wikidata.org/entity/Q131421571,Bernardino Poccetti (maschio)
http://www.wikidata.org/entity/Q131422002,Jacopo Palma il Giovane (maschio)
http://www.wikidata.org/entity/Q131422003,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q131422007,Ortolano (maschio)
http://www.wikidata.org/entity/Q131422004,Cesare Nebbia (maschio)
http://www.wikidata.org/entity/Q131422010,Bartolomeo di Giovanni (maschio)
http://www.wikidata.org/entity/Q131422011,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q131422008,Prospero Fontana (maschio)
http://www.wikidata.org/entity/Q131422009,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131422014,Camillo Procaccini (maschio)
http://www.wikidata.org/entity/Q131422015,Dono Doni (maschio)
http://www.wikidata.org/entity/Q131422013,Pietro di Giovanni d'Ambrogio (maschio)
http://www.wikidata.org/entity/Q131422018,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q131422019,Sebastiano Vini (maschio)
http://www.wikidata.org/entity/Q131422016,Giovanni Battista Ramenghi (maschio)
http://www.wikidata.org/entity/Q131422017,Lavinia Fontana (femmina)
http://www.wikidata.org/entity/Q131422022,Domenico Robusti (maschio)
http://www.wikidata.org/entity/Q131422020,Girolamo Macchietti (maschio)
http://www.wikidata.org/entity/Q131422021,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q131422036,Aldo Carpi (maschio)
http://www.wikidata.org/entity/Q131449651,Volterrano (maschio)
http://www.wikidata.org/entity/Q131449654,Donato Creti (maschio)
http://www.wikidata.org/entity/Q131449662,Guido Cagnacci (maschio)
http://www.wikidata.org/entity/Q131449660,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q131449661,Umberto Faini (maschio)
http://www.wikidata.org/entity/Q131449667,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q131449675,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q131449678,Jacopo Ligozzi (maschio)
http://www.wikidata.org/entity/Q131449679,Gregorio Lazzarini (maschio)
http://www.wikidata.org/entity/Q131449676,Ambrogio Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131449680,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q131449695,Ettore Tito (maschio)
http://www.wikidata.org/entity/Q131449693,Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q131449700,Alessandro Varotari (maschio)
http://www.wikidata.org/entity/Q131449706,Perin del Vaga (maschio)
http://www.wikidata.org/entity/Q131449704,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q131449705,Alessandro Allori (maschio)
http://www.wikidata.org/entity/Q131450079,Giovanni Bilivert (maschio)
http://www.wikidata.org/entity/Q131450082,Bonifacio Veronese (maschio)
http://www.wikidata.org/entity/Q131450086,Domenico Robusti (maschio)
http://www.wikidata.org/entity/Q131450087,Jacopo di Cione (maschio)
http://www.wikidata.org/entity/Q131450084,Salvi Castellucci (maschio)
http://www.wikidata.org/entity/Q131450085,Girolamo di Benvenuto (maschio)
http://www.wikidata.org/entity/Q131450090,Bartolomeo Caporali (maschio)
http://www.wikidata.org/entity/Q131450089,Annibale Carracci (maschio)
http://www.wikidata.org/entity/Q131450094,Camillo Filippi (maschio)
http://www.wikidata.org/entity/Q131450095,Cristoforo Scacco di Verona (maschio)
http://www.wikidata.org/entity/Q131450092,Giuseppe Mazzuoli (maschio)
http://www.wikidata.org/entity/Q131450093,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q131450098,Passignano (maschio)
http://www.wikidata.org/entity/Q131450099,Francesco Botticini (maschio)
http://www.wikidata.org/entity/Q131450096,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q131450103,Giovanni Bilivert (maschio)
http://www.wikidata.org/entity/Q131450100,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q131450107,Jacopo Chimenti (maschio)
http://www.wikidata.org/entity/Q131450104,Giovanni Domenico Ferretti (maschio)
http://www.wikidata.org/entity/Q131450105,Girolamo Mazzola Bedoli (maschio)
http://www.wikidata.org/entity/Q131450111,Pietro Faccini (maschio)
http://www.wikidata.org/entity/Q131450108,Ludovico Carracci (maschio)
http://www.wikidata.org/entity/Q131450109,Orazio Gentileschi (maschio)
http://www.wikidata.org/entity/Q131450114,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q131450115,Maestro di Barberino (maschio)
http://www.wikidata.org/entity/Q131450112,Pomponio Amalteo (maschio)
http://www.wikidata.org/entity/Q131851014,Piero di Cosimo (maschio)
http://www.wikidata.org/entity/Q131851015,Angelo Morbelli (maschio)
http://www.wikidata.org/entity/Q131851012,Bartolomeo di David (maschio)
http://www.wikidata.org/entity/Q131851013,Sebastiano Vini (maschio)
http://www.wikidata.org/entity/Q131851018,Giovanni Toscani (maschio)
http://www.wikidata.org/entity/Q131851016,Bernardo Strozzi (maschio)
http://www.wikidata.org/entity/Q131851028,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131851035,Giovanni Benedetto Castiglione (maschio)
http://www.wikidata.org/entity/Q131851042,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131851041,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131851051,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131851094,Sano di Pietro (maschio)
http://www.wikidata.org/entity/Q131851100,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131851106,Polidoro da Caravaggio (maschio)
http://www.wikidata.org/entity/Q131851108,David Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q131851122,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q131851126,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131851124,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131851125,Gherardo Starnina (maschio)
http://www.wikidata.org/entity/Q131851135,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131851136,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131856664,Giovanni Andrea De Ferrari (maschio)
http://www.wikidata.org/entity/Q131856823,Domenico Fiasella (maschio)
http://www.wikidata.org/entity/Q131857319,Orazio De Ferrari (maschio)
http://www.wikidata.org/entity/Q131857510,Giovanni Andrea De Ferrari (maschio)
http://www.wikidata.org/entity/Q131859480,Giovanni Andrea De Ferrari (maschio)
http://www.wikidata.org/entity/Q131868524,Giulio Benso (maschio)
http://www.wikidata.org/entity/Q131919623,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q131937025,Maestro dei dodici apostoli (maschio)
http://www.wikidata.org/entity/Q131937030,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q131937031,Santi di Tito (maschio)
http://www.wikidata.org/entity/Q131937032,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q131937036,Francesco Granacci (maschio)
http://www.wikidata.org/entity/Q131937042,Wolfgang Heimbach (maschio)
http://www.wikidata.org/entity/Q131937045,Ambrogio Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131937061,Giuseppe Migneco (maschio)
http://www.wikidata.org/entity/Q131937066,Pieter de Witte (maschio)
http://www.wikidata.org/entity/Q131937070,Giuseppe Porta (maschio)
http://www.wikidata.org/entity/Q131937078,Andrea di Bartolo (maschio)
http://www.wikidata.org/entity/Q131937079,Antonio della Corna (maschio)
http://www.wikidata.org/entity/Q131937080,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q131937081,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131937094,Carmelo Nino Trovato (maschio)
http://www.wikidata.org/entity/Q131937102,Gaudenzio Ferrari (maschio)
http://www.wikidata.org/entity/Q131937109,Lorenzo Lippi (maschio)
http://www.wikidata.org/entity/Q131937113,Carlo Levi (maschio)
http://www.wikidata.org/entity/Q131937118,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q132147956,Andrea da Bologna (maschio)
http://www.wikidata.org/entity/Q132147995,Antonio Semino (maschio); Teramo Piaggio (maschio)
http://www.wikidata.org/entity/Q132147993,Domenichino (maschio)
http://www.wikidata.org/entity/Q132147998,Giovanni Bizzelli (maschio)
http://www.wikidata.org/entity/Q132147996,Gioacchino Assereto (maschio)
http://www.wikidata.org/entity/Q132147997,Valentin de Boulogne (maschio)
http://www.wikidata.org/entity/Q132148002,Lodovico Cigoli (maschio)
http://www.wikidata.org/entity/Q132148006,Guercino (maschio)
http://www.wikidata.org/entity/Q132148011,Duccio di Buoninsegna (maschio)
http://www.wikidata.org/entity/Q132148013,Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q132148016,Niccolò Cannicci (maschio)
http://www.wikidata.org/entity/Q132148031,Franciabigio (maschio)
http://www.wikidata.org/entity/Q132148039,Jacopo Chimenti (maschio)
http://www.wikidata.org/entity/Q132148037,Giovanni Maria Butteri (maschio)
http://www.wikidata.org/entity/Q132148050,Domenico Fetti (maschio)
http://www.wikidata.org/entity/Q132148051,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q132148054,Alessandro Allori (maschio)
http://www.wikidata.org/entity/Q132148052,Sebastiano Vini (maschio)
http://www.wikidata.org/entity/Q132148057,Alessandro Allori (maschio)
http://www.wikidata.org/entity/Q132148061,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q132148134,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q132148137,Cosmè Tura (maschio)
http://www.wikidata.org/entity/Q132166270,Antonello da Messina (maschio)
http://www.wikidata.org/entity/Q132166271,Benedetto Rusconi (maschio)
http://www.wikidata.org/entity/Q132166275,Leonardo Boldrini (maschio)
http://www.wikidata.org/entity/Q132166272,Santi Pacini (maschio)
http://www.wikidata.org/entity/Q132166292,Maestro di Castelsardo (maschio)
http://www.wikidata.org/entity/Q132166298,Joan Figueira (maschio)
http://www.wikidata.org/entity/Q132166296,Giovanni Bellini (maschio)
http://www.wikidata.org/entity/Q132166297,Bartolomeo Montagna (maschio)
http://www.wikidata.org/entity/Q132190189,Alessandro Varotari (maschio)
http://www.wikidata.org/entity/Q132247240,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q132247244,Passignano (maschio)
http://www.wikidata.org/entity/Q132247267,Giuseppe Maria Crespi (maschio)
http://www.wikidata.org/entity/Q132247310,Deodato Orlandi (maschio)
http://www.wikidata.org/entity/Q132247313,Angelo Caroselli (maschio)
http://www.wikidata.org/entity/Q132247316,Frans van Mieris il Vecchio (maschio)
http://www.wikidata.org/entity/Q132247327,Benozzo Gozzoli (maschio)
http://www.wikidata.org/entity/Q132247331,Andrea Mantegna (maschio)
http://www.wikidata.org/entity/Q132247328,Domenico Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q132247334,Nicola di Ulisse da Siena (maschio)
http://www.wikidata.org/entity/Q132247338,Paolo Veneziano (maschio)
http://www.wikidata.org/entity/Q132247378,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q132247376,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q132247380,Il Sodoma (maschio)
http://www.wikidata.org/entity/Q132247435,Gaetano Previati (maschio)
http://www.wikidata.org/entity/Q132247451,Giovanni Battista Naldini (maschio)
http://www.wikidata.org/entity/Q132397606,Santi di Tito (maschio)
http://www.wikidata.org/entity/Q132397607,Sebastiano del Piombo (maschio)
http://www.wikidata.org/entity/Q132397604,Masolino da Panicale (maschio)
http://www.wikidata.org/entity/Q132397610,Santi Pacini (maschio)
http://www.wikidata.org/entity/Q132397611,Andrea di Mariotto del Minga (maschio); Carlo Portelli (maschio)
http://www.wikidata.org/entity/Q132397621,Francesco di Antonio di Bartolomeo (maschio)
http://www.wikidata.org/entity/Q132397631,Cecco di Pietro (maschio)
http://www.wikidata.org/entity/Q132397663,Ugolino di Nerio (maschio)
http://www.wikidata.org/entity/Q132397660,Lorenzo Monaco (maschio)
http://www.wikidata.org/entity/Q132397666,Biagio di Antonio Tucci (maschio)
http://www.wikidata.org/entity/Q132397667,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q132397664,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q132397665,Bartolomeo di Giovanni (maschio)
http://www.wikidata.org/entity/Q132397670,Giovanni del Biondo (maschio)
http://www.wikidata.org/entity/Q132397668,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q132397669,Antonio del Ceraiolo (maschio)
http://www.wikidata.org/entity/Q132397673,Cavalier d'Arpino (maschio)
http://www.wikidata.org/entity/Q132397679,Giovan Paolo Schor (maschio)
http://www.wikidata.org/entity/Q132397687,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q132397698,Luca Giordano (maschio)
http://www.wikidata.org/entity/Q132397696,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q132397700,Luca Giordano (maschio)
http://www.wikidata.org/entity/Q132397710,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q132397711,Carlo Maratta (maschio)
http://www.wikidata.org/entity/Q132397715,Giovanni Lanfranco (maschio)
http://www.wikidata.org/entity/Q132397712,Liberale da Verona (maschio)
http://www.wikidata.org/entity/Q132397719,Giuseppe Porta (maschio)
http://www.wikidata.org/entity/Q132397716,Giovanni Lanfranco (maschio)
http://www.wikidata.org/entity/Q132397721,Cesare Dandini (maschio)
http://www.wikidata.org/entity/Q132397728,Battista Franco (maschio)
http://www.wikidata.org/entity/Q132397743,Il Sodoma (maschio)
http://www.wikidata.org/entity/Q132397741,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q132397746,Polidoro da Lanciano (maschio)
http://www.wikidata.org/entity/Q132397744,Francesco Botticini (maschio)
http://www.wikidata.org/entity/Q132397750,Carlo Bononi (maschio)
http://www.wikidata.org/entity/Q132397751,Annibale Carracci (maschio)
http://www.wikidata.org/entity/Q132397749,Sinibaldo Scorza (maschio)
http://www.wikidata.org/entity/Q132397755,Maestro di Figline (maschio)
http://www.wikidata.org/entity/Q132397753,Vicino da Ferrara (maschio)
http://www.wikidata.org/entity/Q132397758,Giuseppe Caletti (maschio)
http://www.wikidata.org/entity/Q132397759,Ambrogio Lorenzetti (maschio)
http://www.wikidata.org/entity/Q132397756,Guercino (maschio)
http://www.wikidata.org/entity/Q132397757,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q132397761,Guido Reni (maschio)
http://www.wikidata.org/entity/Q132732649,Ottavio Bizzozzero (maschio)
http://www.wikidata.org/entity/Q132732774,Ottavio Bizzozzero (maschio)
http://www.wikidata.org/entity/Q132861558,Bernardino Luini (maschio)
http://www.wikidata.org/entity/Q133269222,Maddalena Corvina (femmina)
http://www.wikidata.org/entity/Q133269326,Matilde Malenchini (femmina)
http://www.wikidata.org/entity/Q133269393,Emma Gaggiotti Richards (femmina)
http://www.wikidata.org/entity/Q133272425,Emma Gaggiotti Richards (femmina)
http://www.wikidata.org/entity/Q133273079,Rosa Mezzera (femmina)
http://www.wikidata.org/entity/Q133273191,Rosa Mezzera (femmina)
http://www.wikidata.org/entity/Q133280990,Bernardo Strozzi (maschio)
http://www.wikidata.org/entity/Q133280991,Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q133280994,Nicola di Maestro Antonio d'Ancona (maschio)
http://www.wikidata.org/entity/Q133280993,Lorenzo di Credi (maschio)
http://www.wikidata.org/entity/Q133280996,Andrea Mantegna (maschio)
http://www.wikidata.org/entity/Q133281004,Cosmè Tura (maschio)
http://www.wikidata.org/entity/Q133281008,Bartolomeo di Giovanni (maschio)
http://www.wikidata.org/entity/Q133281009,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q133281015,Quirizio di Giovanni da Murano (maschio)
http://www.wikidata.org/entity/Q133281013,Giovanni del Biondo (maschio)
http://www.wikidata.org/entity/Q133281018,Cecco Bravo (maschio)
http://www.wikidata.org/entity/Q133281016,Annibale Carracci (maschio)
http://www.wikidata.org/entity/Q133281023,Giovanni Bellini (maschio)
http://www.wikidata.org/entity/Q133281021,Bernardo Strozzi (maschio)
http://www.wikidata.org/entity/Q133281027,Guercino (maschio)
http://www.wikidata.org/entity/Q133281024,Domenico Salvi (maschio)
http://www.wikidata.org/entity/Q133281030,El Greco (maschio)
http://www.wikidata.org/entity/Q133281031,Il Pordenone (maschio)
http://www.wikidata.org/entity/Q133281028,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q133281038,Michele Giambono (maschio)
http://www.wikidata.org/entity/Q133281054,Il Pordenone (maschio)
http://www.wikidata.org/entity/Q133281058,Lorenzo Salimbeni (maschio)
http://www.wikidata.org/entity/Q133281056,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q133281062,Andrea Mantegna (maschio)
http://www.wikidata.org/entity/Q133281060,Aldo Carpi (maschio)
http://www.wikidata.org/entity/Q133281064,Gianfilippo Usellini (maschio)
http://www.wikidata.org/entity/Q133281065,Andrea Pozzo (maschio)
http://www.wikidata.org/entity/Q133281074,Carletto Caliari (maschio)
http://www.wikidata.org/entity/Q133281075,Luca Giordano (maschio)
http://www.wikidata.org/entity/Q133281073,Antonio Zanchi (maschio)
http://www.wikidata.org/entity/Q133281078,Girolamo Siciolante da Sermoneta (maschio)
http://www.wikidata.org/entity/Q133281079,Filippo Lippi (maschio)
http://www.wikidata.org/entity/Q133281076,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q133281091,Cecco Bravo (maschio)
http://www.wikidata.org/entity/Q133281094,Sebastiano del Piombo (maschio)
http://www.wikidata.org/entity/Q133281103,Umberto Boccioni (maschio)
http://www.wikidata.org/entity/Q133377050,Philip de László (maschio)
http://www.wikidata.org/entity/Q133460319,Giustiniana Guidotti (femmina)
http://www.wikidata.org/entity/Q133520790,Giulio Aristide Sartorio (maschio)
http://www.wikidata.org/entity/Q133538987,Justus Sustermans (maschio)
http://www.wikidata.org/entity/Q133572599,Mosè Bianchi (maschio)
http://www.wikidata.org/entity/Q133580122,Giulio Aristide Sartorio (maschio)
http://www.wikidata.org/entity/Q133663142,Giulio Aristide Sartorio (maschio)
http://www.wikidata.org/entity/Q133756640,Giovanni Cariani (maschio)
http://www.wikidata.org/entity/Q133806816,Guercino (maschio)
http://www.wikidata.org/entity/Q133832267,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q133838769,Emanuel Amberger (maschio)
http://www.wikidata.org/entity/Q133853068,Perugino (maschio)
http://www.wikidata.org/entity/Q133853701,Gian Paolo Cavagna (maschio)
http://www.wikidata.org/entity/Q133857279,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q133871397,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q133877955,Mariano Fortuny y Madrazo (maschio)
http://www.wikidata.org/entity/Q133878297,Mariano Fortuny y Madrazo (maschio)
http://www.wikidata.org/entity/Q133878813,Mariano Fortuny y Madrazo (maschio)
http://www.wikidata.org/entity/Q134475701,Giulio Aristide Sartorio (maschio)
http://www.wikidata.org/entity/Q134486443,Guercino (maschio)
http://www.wikidata.org/entity/Q134580708,Andrea Previtali (maschio)
http://www.wikidata.org/entity/Q134691464,Pier Leone Ghezzi (maschio)
http://www.wikidata.org/entity/Q134699222,Oscar Sorgato (maschio)
http://www.wikidata.org/entity/Q134820887,Marco Basaiti (maschio)
http://www.wikidata.org/entity/Q134960128,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q135088946,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135089031,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135089170,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135089208,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135089338,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135097382,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135098524,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135111963,Francesco Grandi (maschio)
http://www.wikidata.org/entity/Q135213019,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135213092,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135216092,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135216430,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q135219976,Giulio Aristide Sartorio (maschio)
http://www.wikidata.org/entity/Q135669652,Giacinto Brandi (maschio)
http://www.wikidata.org/entity/Q135761987,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q135971600,Giulio Bruni (maschio)
http://www.wikidata.org/entity/Q135971947,Giovanni Andrea Ansaldo (maschio)
http://www.wikidata.org/entity/Q135988557,Jacob Ferdinand Voet (maschio)
http://www.wikidata.org/entity/Q135989185,Pietro Paolo Veglia (maschio)
http://www.wikidata.org/entity/Q136359717,Vincenzo De Stefani (maschio)
http://www.wikidata.org/entity/Q136359850,Vincenzo De Stefani (maschio)
http://www.wikidata.org/entity/Q136419815,Francesco Botti (maschio)
http://www.wikidata.org/entity/Q136445881,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q136446304,Orlando Flacco (maschio)
http://www.wikidata.org/entity/Q136452782,Orazio Vecellio (maschio)
http://www.wikidata.org/entity/Q136488593,Domenico Robusti (maschio)
http://www.wikidata.org/entity/Q136497894,Giovanni Cariani (maschio)
http://www.wikidata.org/entity/Q136747345,Giuseppe Riva (pittore 1861-1948) (maschio)
http://www.wikidata.org/entity/Q136807706,Giovanni Cariani (maschio)
http://www.wikidata.org/entity/Q136840231,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q136934711,Lambert Sustris (maschio)
http://www.wikidata.org/entity/Q137040888,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q137169658,Giovanni Cariani (maschio)
http://www.wikidata.org/entity/Q137268771,Giovanni Battista Salvi (maschio)
http://www.wikidata.org/entity/Q137357477,Giovanni Battista Salvi (maschio)
http://www.wikidata.org/entity/Q137395888,Guercino (maschio)
