id,soggetti
http://www.wikidata.org/entity/Q131690549,Madonna col Bambino
http://www.wikidata.org/entity/Q131690555,Maria
http://www.wikidata.org/entity/Q131690552,Madonna col Bambino
http://www.wikidata.org/entity/Q131690553,Madonna col Bambino
http://www.wikidata.org/entity/Q131690558,Maria
http://www.wikidata.org/entity/Q131690556,Sacra conversazione
http://www.wikidata.org/entity/Q131690557,Madonna col Bambino in trono tra i santi Giovanni Battista e Sebastiano
http://www.wikidata.org/entity/Q131690562,Madonna col Bambino
http://www.wikidata.org/entity/Q131690563,Madonna col Bambino
http://www.wikidata.org/entity/Q131690560,Madonna col Bambino
http://www.wikidata.org/entity/Q131690561,Madonna col Bambino
http://www.wikidata.org/entity/Q131690566,Madonna col Bambino
http://www.wikidata.org/entity/Q131690564,Madonna col Bambino
http://www.wikidata.org/entity/Q131690571,Maria
http://www.wikidata.org/entity/Q131690568,Maria
http://www.wikidata.org/entity/Q131690574,Maria
http://www.wikidata.org/entity/Q131690575,Maria
http://www.wikidata.org/entity/Q131546465,battesimo di Gesù
http://www.wikidata.org/entity/Q131546469,battesimo di Gesù
http://www.wikidata.org/entity/Q131546475,Terme Stufe di Nerone
http://www.wikidata.org/entity/Q131546484,Ludwig van Beethoven
http://www.wikidata.org/entity/Q131546485,"Tiburzio, Valeriano e Massimo"
http://www.wikidata.org/entity/Q131546494,Betsabea al bagno
http://www.wikidata.org/entity/Q131546493,Caterina d'Alessandria
http://www.wikidata.org/entity/Q131546499,nozze
http://www.wikidata.org/entity/Q131546506,natività di Giovanni il Battisita
http://www.wikidata.org/entity/Q131546510,natività di Giovanni il Battisita
http://www.wikidata.org/entity/Q131546508,natività di Giovanni il Battisita
http://www.wikidata.org/entity/Q131546509,natività di Giovanni il Battisita
http://www.wikidata.org/entity/Q131546515,Cristo benedicente
http://www.wikidata.org/entity/Q131546516,Cristo benedicente
http://www.wikidata.org/entity/Q131546517,Giovanni Battista
http://www.wikidata.org/entity/Q131546520,
http://www.wikidata.org/entity/Q131546525,libreria
http://www.wikidata.org/entity/Q131546551,Santa Cecilia
http://www.wikidata.org/entity/Q131546552,"Tiburzio, Valeriano e Massimo"
http://www.wikidata.org/entity/Q131546553,rovo ardente
http://www.wikidata.org/entity/Q131546582,Pasquale Cicogna
http://www.wikidata.org/entity/Q131546581,Francesco Venier
http://www.wikidata.org/entity/Q131546599,Francesco Foscari
http://www.wikidata.org/entity/Q131546602,Leonardo Loredan
http://www.wikidata.org/entity/Q131546603,Cristo benedicente
http://www.wikidata.org/entity/Q131557338,flagellazione di Gesù
http://www.wikidata.org/entity/Q131557340,Francesco I delle Due Sicilie
http://www.wikidata.org/entity/Q131557341,
http://www.wikidata.org/entity/Q131557374,
http://www.wikidata.org/entity/Q131557372,
http://www.wikidata.org/entity/Q131557373,
http://www.wikidata.org/entity/Q131557376,
http://www.wikidata.org/entity/Q131557436,
http://www.wikidata.org/entity/Q131557458,
http://www.wikidata.org/entity/Q131557464,
http://www.wikidata.org/entity/Q131557484,
http://www.wikidata.org/entity/Q131557662,
http://www.wikidata.org/entity/Q131557664,
http://www.wikidata.org/entity/Q131557854,dispensiere
http://www.wikidata.org/entity/Q131557866,
http://www.wikidata.org/entity/Q131557871,Pietro
http://www.wikidata.org/entity/Q131557868,
http://www.wikidata.org/entity/Q131557880,visione di Pietro di un lenzuolo con animali
http://www.wikidata.org/entity/Q131557902,
http://www.wikidata.org/entity/Q131559178,Gerolamo Maria Balbi
http://www.wikidata.org/entity/Q131559177,Caterina Balbi
http://www.wikidata.org/entity/Q131559182,paesaggio
http://www.wikidata.org/entity/Q131559183,nobile
http://www.wikidata.org/entity/Q131559181,Minerva
http://www.wikidata.org/entity/Q131559187,Francesco I di Francia
http://www.wikidata.org/entity/Q131559184,gentiluomo
http://www.wikidata.org/entity/Q131559202,Giovanni Maria Riminaldi
http://www.wikidata.org/entity/Q131559216,
http://www.wikidata.org/entity/Q131561164,
http://www.wikidata.org/entity/Q131561170,
http://www.wikidata.org/entity/Q131561666,Caino e Abele
http://www.wikidata.org/entity/Q131561678,Madonna col Bambino
http://www.wikidata.org/entity/Q131561677,
http://www.wikidata.org/entity/Q131561688,
http://www.wikidata.org/entity/Q131561692,
http://www.wikidata.org/entity/Q131563724,Tiziano Vecellio
http://www.wikidata.org/entity/Q131564536,
http://www.wikidata.org/entity/Q131564617,
http://www.wikidata.org/entity/Q131564870,
http://www.wikidata.org/entity/Q131564871,
http://www.wikidata.org/entity/Q131574021,Madonna col Bambino
http://www.wikidata.org/entity/Q131576650,caupona
http://www.wikidata.org/entity/Q131576651,Evangelista
http://www.wikidata.org/entity/Q131576649,cattedrale
http://www.wikidata.org/entity/Q131578331,
http://www.wikidata.org/entity/Q131578346,
http://www.wikidata.org/entity/Q131578347,
http://www.wikidata.org/entity/Q131579612,
http://www.wikidata.org/entity/Q131579620,Giuditta e Oloferne
http://www.wikidata.org/entity/Q131579625,imbarcazione
http://www.wikidata.org/entity/Q131579630,Madonna col Bambino
http://www.wikidata.org/entity/Q131579631,Madonna col Bambino
http://www.wikidata.org/entity/Q131579646,Nereidi
http://www.wikidata.org/entity/Q131579657,ammiraglio
http://www.wikidata.org/entity/Q131579660,Sant'Agata
http://www.wikidata.org/entity/Q131579667,
http://www.wikidata.org/entity/Q131579670,
http://www.wikidata.org/entity/Q131579671,
http://www.wikidata.org/entity/Q131579669,
http://www.wikidata.org/entity/Q131579674,
http://www.wikidata.org/entity/Q131579672,
http://www.wikidata.org/entity/Q131579673,
http://www.wikidata.org/entity/Q131579682,Zefiro
http://www.wikidata.org/entity/Q131579687,Zeus
http://www.wikidata.org/entity/Q131579688,Zeus
http://www.wikidata.org/entity/Q131587694,crocifisso
http://www.wikidata.org/entity/Q131587980,fregio
http://www.wikidata.org/entity/Q131588009,Sacra Famiglia
http://www.wikidata.org/entity/Q131588018,
http://www.wikidata.org/entity/Q131588032,Madonna col Bambino
http://www.wikidata.org/entity/Q131588033,Madonna col Bambino
http://www.wikidata.org/entity/Q131588045,ninfa
http://www.wikidata.org/entity/Q131588054,Cosma e Damiano
http://www.wikidata.org/entity/Q131588057,Sant'Orsola
http://www.wikidata.org/entity/Q131588060,Enea
http://www.wikidata.org/entity/Q126284315,
http://www.wikidata.org/entity/Q126284312,
http://www.wikidata.org/entity/Q126284313,
http://www.wikidata.org/entity/Q126284318,
http://www.wikidata.org/entity/Q126284316,
http://www.wikidata.org/entity/Q126284317,
http://www.wikidata.org/entity/Q126284322,
http://www.wikidata.org/entity/Q126284320,
http://www.wikidata.org/entity/Q126284326,
http://www.wikidata.org/entity/Q126284329,
http://www.wikidata.org/entity/Q126284355,
http://www.wikidata.org/entity/Q126284357,
http://www.wikidata.org/entity/Q126284383,
http://www.wikidata.org/entity/Q126284380,
http://www.wikidata.org/entity/Q126284381,
http://www.wikidata.org/entity/Q126284386,
http://www.wikidata.org/entity/Q126284387,
http://www.wikidata.org/entity/Q126284384,
http://www.wikidata.org/entity/Q126284385,
http://www.wikidata.org/entity/Q126284388,
http://www.wikidata.org/entity/Q126284389,
http://www.wikidata.org/entity/Q126284622,
http://www.wikidata.org/entity/Q126310903,Francesco Guardi
http://www.wikidata.org/entity/Q126329804,Annunciazione
http://www.wikidata.org/entity/Q126331546,Ultima cena
http://www.wikidata.org/entity/Q126331548,Madonna col Bambino
http://www.wikidata.org/entity/Q126368575,Annunciazione
http://www.wikidata.org/entity/Q126371885,
http://www.wikidata.org/entity/Q126456502,Maria Maddalena
http://www.wikidata.org/entity/Q126456503,
http://www.wikidata.org/entity/Q126456506,
http://www.wikidata.org/entity/Q126456507,
http://www.wikidata.org/entity/Q126456505,Gian Lorenzo Bernini
http://www.wikidata.org/entity/Q126456508,
http://www.wikidata.org/entity/Q126456514,
http://www.wikidata.org/entity/Q126456515,
http://www.wikidata.org/entity/Q126456516,
http://www.wikidata.org/entity/Q126456517,
http://www.wikidata.org/entity/Q126456526,Bettina Raggi
http://www.wikidata.org/entity/Q126456555,
http://www.wikidata.org/entity/Q126513924,martirio di San Sebastiano
http://www.wikidata.org/entity/Q126633287,Bambino Gesù
http://www.wikidata.org/entity/Q126680509,
http://www.wikidata.org/entity/Q126709512,Jacopo Palma il Giovane
http://www.wikidata.org/entity/Q126721550,Francesco Donà
http://www.wikidata.org/entity/Q126727120,
http://www.wikidata.org/entity/Q126727184,Fuga in Egitto
http://www.wikidata.org/entity/Q126727198,
http://www.wikidata.org/entity/Q126891336,
http://www.wikidata.org/entity/Q126918076,Madonna col Bambino
http://www.wikidata.org/entity/Q127327807,vestale
http://www.wikidata.org/entity/Q127433409,Ultima cena
http://www.wikidata.org/entity/Q127442026,Thomas Jenkins
http://www.wikidata.org/entity/Q127564377,morte di Cleopatra
http://www.wikidata.org/entity/Q127695958,martirio di san Pietro da Verona
http://www.wikidata.org/entity/Q127790733,santo cristiano
http://www.wikidata.org/entity/Q127985499,Madonna col Bambino
http://www.wikidata.org/entity/Q127985981,
http://www.wikidata.org/entity/Q128124962,Umberto II di Savoia
http://www.wikidata.org/entity/Q128495286,
http://www.wikidata.org/entity/Q128783484,Madonna col Bambino
http://www.wikidata.org/entity/Q128810133,
http://www.wikidata.org/entity/Q128941201,
http://www.wikidata.org/entity/Q129199340,Antonio di Padova
http://www.wikidata.org/entity/Q129487042,Luigi Rava
http://www.wikidata.org/entity/Q129500713,
http://www.wikidata.org/entity/Q129507208,papa Alessandro VII
http://www.wikidata.org/entity/Q129977163,Griselda
http://www.wikidata.org/entity/Q130212907,Francesco Maria de' Medici
http://www.wikidata.org/entity/Q130213077,Vittoria della Rovere
http://www.wikidata.org/entity/Q130213160,Ferdinando II de' Medici
http://www.wikidata.org/entity/Q130214332,Madonna col Bambino
http://www.wikidata.org/entity/Q130221017,Ladislao IV di Polonia
http://www.wikidata.org/entity/Q130234284,
http://www.wikidata.org/entity/Q130335034,papa Gregorio XI
http://www.wikidata.org/entity/Q130369461,Napoleone Bonaparte
http://www.wikidata.org/entity/Q130375844,Roberto Strozzi
http://www.wikidata.org/entity/Q130394364,Giuseppe De Capitani d'Arzago
http://www.wikidata.org/entity/Q130467776,Federico Ubaldo della Rovere
http://www.wikidata.org/entity/Q130492308,Visitazione della Beata Vergine Maria
http://www.wikidata.org/entity/Q130515982,battesimo di Gesù
http://www.wikidata.org/entity/Q130536956,
http://www.wikidata.org/entity/Q130537073,
http://www.wikidata.org/entity/Q130552524,
http://www.wikidata.org/entity/Q130642202,
http://www.wikidata.org/entity/Q130999230,
http://www.wikidata.org/entity/Q131011027,arca di Noè
http://www.wikidata.org/entity/Q131100772,
http://www.wikidata.org/entity/Q131154939,
http://www.wikidata.org/entity/Q131325204,
http://www.wikidata.org/entity/Q131340770,
http://www.wikidata.org/entity/Q131349567,
http://www.wikidata.org/entity/Q131350054,"Lorenzo Onofrio Colonna, conte dei Marsi"
http://www.wikidata.org/entity/Q131351071,Pompeo Colonna
http://www.wikidata.org/entity/Q131354901,
http://www.wikidata.org/entity/Q131356481,
http://www.wikidata.org/entity/Q131362573,
http://www.wikidata.org/entity/Q131367847,Sacra conversazione
http://www.wikidata.org/entity/Q131395036,Francesco Maria II della Rovere
http://www.wikidata.org/entity/Q131414320,Adorazione dei Magi
http://www.wikidata.org/entity/Q131604558,Venere
http://www.wikidata.org/entity/Q131604557,Tobia e l'angelo
http://www.wikidata.org/entity/Q131604561,Venezia
http://www.wikidata.org/entity/Q131604566,Venere e Cupido
http://www.wikidata.org/entity/Q131604568,Venere
http://www.wikidata.org/entity/Q131604569,Venere
http://www.wikidata.org/entity/Q131604575,Venere
http://www.wikidata.org/entity/Q131604582,Canton
http://www.wikidata.org/entity/Q131604586,Villa Baldi
http://www.wikidata.org/entity/Q131604589,Villa Gandino
http://www.wikidata.org/entity/Q131604610,Vesta
http://www.wikidata.org/entity/Q131613578,adorazione dei pastori
http://www.wikidata.org/entity/Q131613579,cherubino
http://www.wikidata.org/entity/Q131613582,Gesù
http://www.wikidata.org/entity/Q131613581,crocifissione di Gesù
http://www.wikidata.org/entity/Q131613590,bauta
http://www.wikidata.org/entity/Q131613591,composizione astratta
http://www.wikidata.org/entity/Q131613594,agricoltore
http://www.wikidata.org/entity/Q131613592,composizione astratta
http://www.wikidata.org/entity/Q131613593,
http://www.wikidata.org/entity/Q131613596,tauromachia
http://www.wikidata.org/entity/Q131613597,corridore
http://www.wikidata.org/entity/Q131613607,Cristo
http://www.wikidata.org/entity/Q131613605,crocifissione di Gesù
http://www.wikidata.org/entity/Q131613610,Cristo e la Samaritana al pozzo
http://www.wikidata.org/entity/Q131613608,Compianto sul Cristo morto
http://www.wikidata.org/entity/Q131613615,danza
http://www.wikidata.org/entity/Q131613626,asino
http://www.wikidata.org/entity/Q131613627,donna
http://www.wikidata.org/entity/Q131613630,crocifissione di Gesù
http://www.wikidata.org/entity/Q131613631,vescovo
http://www.wikidata.org/entity/Q131613629,pagliaccio
http://www.wikidata.org/entity/Q131613632,Madonna col Bambino
http://www.wikidata.org/entity/Q131613637,casa Savoia
http://www.wikidata.org/entity/Q131613648,esercitazione militare
http://www.wikidata.org/entity/Q131613655,nudo artistico
http://www.wikidata.org/entity/Q131613659,
http://www.wikidata.org/entity/Q131613656,combattimento
http://www.wikidata.org/entity/Q131613657,donna
http://www.wikidata.org/entity/Q131613666,Adorazione dei Magi
http://www.wikidata.org/entity/Q131613667,Gesù
http://www.wikidata.org/entity/Q131613670,Francesco d'Assisi
http://www.wikidata.org/entity/Q131613671,Agostino d'Ippona
http://www.wikidata.org/entity/Q131613668,crocifissione di Gesù
http://www.wikidata.org/entity/Q131613669,Antonio di Padova
http://www.wikidata.org/entity/Q131613675,donna
http://www.wikidata.org/entity/Q131613679,ragazza
http://www.wikidata.org/entity/Q131613676,crocifissione di Gesù
http://www.wikidata.org/entity/Q131613680,donna
http://www.wikidata.org/entity/Q131613706,voto
http://www.wikidata.org/entity/Q131613704,soldato
http://www.wikidata.org/entity/Q131613705,trionfo
http://www.wikidata.org/entity/Q131613711,partner
http://www.wikidata.org/entity/Q131613714,donna
http://www.wikidata.org/entity/Q131613715,speranza
http://www.wikidata.org/entity/Q131613713,angelo
http://www.wikidata.org/entity/Q131613716,torre
http://www.wikidata.org/entity/Q131613717,battaglia di Custoza
http://www.wikidata.org/entity/Q131613722,lavandaia
http://www.wikidata.org/entity/Q131613723,madre
http://www.wikidata.org/entity/Q131613721,famiglia
http://www.wikidata.org/entity/Q131613731,Madonna col Bambino
http://www.wikidata.org/entity/Q131613729,Marie-Jeanne Roland de la Platière
http://www.wikidata.org/entity/Q131613734,Madonna col Bambino
http://www.wikidata.org/entity/Q131613732,Madonna col Bambino
http://www.wikidata.org/entity/Q131613739,Maria
http://www.wikidata.org/entity/Q131613742,Madonna col Bambino
http://www.wikidata.org/entity/Q131613743,Madonna col Bambino
http://www.wikidata.org/entity/Q131613740,Madonna col Bambino
http://www.wikidata.org/entity/Q131613741,Madonna col Bambino
http://www.wikidata.org/entity/Q131613746,Madonna col Bambino
http://www.wikidata.org/entity/Q131613745,Maria
http://www.wikidata.org/entity/Q131613748,Madonna col Bambino
http://www.wikidata.org/entity/Q131613786,mascherone
http://www.wikidata.org/entity/Q131613787,maternità
http://www.wikidata.org/entity/Q131613784,mare
http://www.wikidata.org/entity/Q131613785,
http://www.wikidata.org/entity/Q131613797,muratore
http://www.wikidata.org/entity/Q131613820,natura morta
http://www.wikidata.org/entity/Q131613821,natura morta
http://www.wikidata.org/entity/Q131613826,Orlando furioso
http://www.wikidata.org/entity/Q131613825,orazione nell'orto
http://www.wikidata.org/entity/Q131613832,assedio
http://www.wikidata.org/entity/Q131613833,Madonna col Bambino
http://www.wikidata.org/entity/Q131613870,Borbone
http://www.wikidata.org/entity/Q131613868,Elisabetta Querini
http://www.wikidata.org/entity/Q131613869,Savoia-Carignano
http://www.wikidata.org/entity/Q131613875,primavera
http://www.wikidata.org/entity/Q131613879,
http://www.wikidata.org/entity/Q131613880,ragazza
http://www.wikidata.org/entity/Q131613890,cavalleria
http://www.wikidata.org/entity/Q131613891,maschio
http://www.wikidata.org/entity/Q131613888,Fuga in Egitto
http://www.wikidata.org/entity/Q131613892,Alessandro Manzoni
http://www.wikidata.org/entity/Q131613900,Giovanni Battista
http://www.wikidata.org/entity/Q131613901,san Giorgio e il drago
http://www.wikidata.org/entity/Q131613904,san Rocco
http://www.wikidata.org/entity/Q131613905,assunzione di Maria nell'arte
http://www.wikidata.org/entity/Q131613914,Toro di San Luca
http://www.wikidata.org/entity/Q131613915,Leone di san Marco
http://www.wikidata.org/entity/Q131414321,Adorazione dei Magi
http://www.wikidata.org/entity/Q131414326,Annunciazione
http://www.wikidata.org/entity/Q131414433,Giustina Donà dalle Rose
http://www.wikidata.org/entity/Q131421438,
http://www.wikidata.org/entity/Q131421566,Pietà
http://www.wikidata.org/entity/Q131421567,adorazione dei pastori
http://www.wikidata.org/entity/Q131421565,adorazione dei pastori
http://www.wikidata.org/entity/Q131421570,nascita di Gesù
http://www.wikidata.org/entity/Q131421571,nascita di Gesù
http://www.wikidata.org/entity/Q131422002,adorazione
http://www.wikidata.org/entity/Q131422003,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422007,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422004,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422010,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422011,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422008,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422009,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422014,adorazione dei pastori
http://www.wikidata.org/entity/Q131422015,adorazione dei pastori
http://www.wikidata.org/entity/Q131422012,adorazione dei pastori
http://www.wikidata.org/entity/Q131422013,adorazione dei pastori
http://www.wikidata.org/entity/Q131422018,adorazione dei pastori
http://www.wikidata.org/entity/Q131422019,adorazione dei pastori
http://www.wikidata.org/entity/Q131422016,adorazione dei pastori
http://www.wikidata.org/entity/Q131422017,adorazione dei pastori
http://www.wikidata.org/entity/Q131422022,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422020,Adorazione dei Magi
http://www.wikidata.org/entity/Q131422021,adorazione dei pastori
http://www.wikidata.org/entity/Q131422030,
http://www.wikidata.org/entity/Q131422031,
http://www.wikidata.org/entity/Q131422028,
http://www.wikidata.org/entity/Q131422029,
http://www.wikidata.org/entity/Q131422036,Agnus Dei
http://www.wikidata.org/entity/Q131449651,Alessandro de' Medici
http://www.wikidata.org/entity/Q131449654,
http://www.wikidata.org/entity/Q131449662,vita umana
http://www.wikidata.org/entity/Q131449660,pomeriggio
http://www.wikidata.org/entity/Q131449661,Pegaso
http://www.wikidata.org/entity/Q131449667,Immacolata Concezione
http://www.wikidata.org/entity/Q131449675,pazienza
http://www.wikidata.org/entity/Q131449678,virtù
http://www.wikidata.org/entity/Q131449679,
http://www.wikidata.org/entity/Q131449676,redenzione
http://www.wikidata.org/entity/Q131449680,battaglia di Lepanto
http://www.wikidata.org/entity/Q131449695,cavaliere
http://www.wikidata.org/entity/Q131449693,Annunciazione
http://www.wikidata.org/entity/Q131449700,astrologia
http://www.wikidata.org/entity/Q131449706,
http://www.wikidata.org/entity/Q131449707,
http://www.wikidata.org/entity/Q131449704,
http://www.wikidata.org/entity/Q131449705,Bianca Cappello
http://www.wikidata.org/entity/Q131450079,
http://www.wikidata.org/entity/Q131450082,Annunciazione
http://www.wikidata.org/entity/Q131450086,Annunciazione
http://www.wikidata.org/entity/Q131450087,Annunciazione
http://www.wikidata.org/entity/Q131450084,Annunciazione
http://www.wikidata.org/entity/Q131450085,Annunciazione
http://www.wikidata.org/entity/Q131450090,Annunciazione
http://www.wikidata.org/entity/Q131450089,Annunciazione
http://www.wikidata.org/entity/Q131450094,Annunciazione
http://www.wikidata.org/entity/Q131450095,Annunciazione
http://www.wikidata.org/entity/Q131450092,Annunciazione
http://www.wikidata.org/entity/Q131450093,Annunciazione
http://www.wikidata.org/entity/Q131450098,Annunciazione
http://www.wikidata.org/entity/Q131450099,Annunciazione
http://www.wikidata.org/entity/Q131450096,Annunciazione
http://www.wikidata.org/entity/Q131450103,Annunciazione
http://www.wikidata.org/entity/Q131450100,Annunciazione
http://www.wikidata.org/entity/Q131450107,Annunciazione
http://www.wikidata.org/entity/Q131450104,Annunciazione
http://www.wikidata.org/entity/Q131450105,Annunciazione
http://www.wikidata.org/entity/Q131450111,Annunciazione
http://www.wikidata.org/entity/Q131450108,Annunciazione
http://www.wikidata.org/entity/Q131450109,Annunciazione
http://www.wikidata.org/entity/Q131450114,Annunciazione
http://www.wikidata.org/entity/Q131450115,Annunciazione
http://www.wikidata.org/entity/Q131450112,Annunciazione
http://www.wikidata.org/entity/Q131450118,Annunciazione
http://www.wikidata.org/entity/Q131450119,Annunciazione
http://www.wikidata.org/entity/Q131450116,Annunciazione
http://www.wikidata.org/entity/Q131450122,Annunciazione
http://www.wikidata.org/entity/Q131450123,Annunciazione
http://www.wikidata.org/entity/Q131450120,Annunciazione
http://www.wikidata.org/entity/Q131450126,Annunciazione
http://www.wikidata.org/entity/Q131450127,Annunciazione
http://www.wikidata.org/entity/Q131450124,Annunciazione
http://www.wikidata.org/entity/Q131450125,Annunciazione
http://www.wikidata.org/entity/Q131450134,Annunciazione
http://www.wikidata.org/entity/Q131450135,Annunciazione
http://www.wikidata.org/entity/Q131450132,Annunciazione
http://www.wikidata.org/entity/Q131450133,Annunciazione
http://www.wikidata.org/entity/Q131450138,Annunciazione
http://www.wikidata.org/entity/Q131450136,Annunciazione
http://www.wikidata.org/entity/Q131450142,annuncio ai pastori
http://www.wikidata.org/entity/Q131450146,nascita di Gesù
http://www.wikidata.org/entity/Q131450144,nascita di Gesù
http://www.wikidata.org/entity/Q131450145,nascita di Gesù
http://www.wikidata.org/entity/Q131450151,Annunciazione
http://www.wikidata.org/entity/Q131450148,nascita di Gesù
http://www.wikidata.org/entity/Q131450149,nascita di Gesù
http://www.wikidata.org/entity/Q131690572,Maria
http://www.wikidata.org/entity/Q131690573,Madonna col Bambino
http://www.wikidata.org/entity/Q131690578,Maria
http://www.wikidata.org/entity/Q131690579,Maria
http://www.wikidata.org/entity/Q131690582,Maria
http://www.wikidata.org/entity/Q131690583,Maria
http://www.wikidata.org/entity/Q131690581,Maria
http://www.wikidata.org/entity/Q131690586,Maria
http://www.wikidata.org/entity/Q131690587,Maria
http://www.wikidata.org/entity/Q131690584,Maria
http://www.wikidata.org/entity/Q131690590,Maria
http://www.wikidata.org/entity/Q131690591,Maria
http://www.wikidata.org/entity/Q131690588,Maria
http://www.wikidata.org/entity/Q131690589,Maria
http://www.wikidata.org/entity/Q131690594,Maria
http://www.wikidata.org/entity/Q131690592,Maria
http://www.wikidata.org/entity/Q131690593,Maria
http://www.wikidata.org/entity/Q131690599,Madonna col Bambino
http://www.wikidata.org/entity/Q131690596,Maria
http://www.wikidata.org/entity/Q131690602,Madonna col Bambino
http://www.wikidata.org/entity/Q131690603,Maria
http://www.wikidata.org/entity/Q131690601,Madonna col Bambino
http://www.wikidata.org/entity/Q131690606,Madonna col Bambino
http://www.wikidata.org/entity/Q131690605,Madonna col Bambino
http://www.wikidata.org/entity/Q131690633,Madonna col Bambino
http://www.wikidata.org/entity/Q131690639,Maria
http://www.wikidata.org/entity/Q131690637,Madonna col Bambino
http://www.wikidata.org/entity/Q131690641,Maria
http://www.wikidata.org/entity/Q131690646,semplicità
http://www.wikidata.org/entity/Q131690652,Maria
http://www.wikidata.org/entity/Q131690656,
http://www.wikidata.org/entity/Q131690663,Sacra conversazione
http://www.wikidata.org/entity/Q131690660,Forma del corpo umano femminile
http://www.wikidata.org/entity/Q131702506,Cristina di Borbone-Francia
http://www.wikidata.org/entity/Q131704134,assunzione di Maria nell'arte
http://www.wikidata.org/entity/Q131704138,Cristo porta la croce
http://www.wikidata.org/entity/Q131704142,Guarigione del ragazzo indemoniato
http://www.wikidata.org/entity/Q131704140,Gesù
http://www.wikidata.org/entity/Q131704141,pericope dell'adultera
http://www.wikidata.org/entity/Q131704145,chiavi del cielo
http://www.wikidata.org/entity/Q131704265,Davide e Golia
http://www.wikidata.org/entity/Q131704274,deposizione di Gesù
http://www.wikidata.org/entity/Q131704272,deposizione di Gesù
http://www.wikidata.org/entity/Q131704273,deposizione di Gesù
http://www.wikidata.org/entity/Q131704278,deposizione di Gesù
http://www.wikidata.org/entity/Q131704279,deposizione di Gesù
http://www.wikidata.org/entity/Q131704280,deposizione di Gesù
http://www.wikidata.org/entity/Q131704281,deposizione di Gesù
http://www.wikidata.org/entity/Q131704285,Diana
http://www.wikidata.org/entity/Q131704288,incontro tra Diogene di Sinope e Alessandro Magno
http://www.wikidata.org/entity/Q131704294,disputa sull'Immacolata Concezione
http://www.wikidata.org/entity/Q131704298,Chiara d'Assisi
http://www.wikidata.org/entity/Q131704296,disputa sull'Immacolata Concezione
http://www.wikidata.org/entity/Q131704297,Andrea Gallerani
http://www.wikidata.org/entity/Q131704303,
http://www.wikidata.org/entity/Q131704304,Dossale di Badia Ardenga
http://www.wikidata.org/entity/Q131704770,carità
http://www.wikidata.org/entity/Q131704783,morte di Cleopatra
http://www.wikidata.org/entity/Q131704780,purificazione del Tempio
http://www.wikidata.org/entity/Q131708783,Alpi
http://www.wikidata.org/entity/Q131719683,Davide con la testa di Golia
http://www.wikidata.org/entity/Q131719684,Roma
http://www.wikidata.org/entity/Q131719685,Cristo morto
http://www.wikidata.org/entity/Q131719730,Filippo Neri
http://www.wikidata.org/entity/Q131719735,Giovanni Battista
http://www.wikidata.org/entity/Q131719732,Sant'Agata
http://www.wikidata.org/entity/Q131719736,Giovanni Battista
http://www.wikidata.org/entity/Q131719743,zodiaco
http://www.wikidata.org/entity/Q131719746,Giovanni
http://www.wikidata.org/entity/Q131719744,Giovanni Battista
http://www.wikidata.org/entity/Q131719745,Marco Furio Camillo
http://www.wikidata.org/entity/Q131719750,La castellana di Vergi
http://www.wikidata.org/entity/Q131719756,Arresto di Gesù
http://www.wikidata.org/entity/Q131721232,Anna Maria Luisa de' Medici
http://www.wikidata.org/entity/Q131748785,crocifisso
http://www.wikidata.org/entity/Q131753928,sepoltura di Gesù
http://www.wikidata.org/entity/Q131753929,Erminia tra i pastori
http://www.wikidata.org/entity/Q131753974,amorino
http://www.wikidata.org/entity/Q131753985,donna
http://www.wikidata.org/entity/Q131754003,Petronio; Stefano
http://www.wikidata.org/entity/Q131760459,donna
http://www.wikidata.org/entity/Q131760462,Henriette Negrin
http://www.wikidata.org/entity/Q131760461,adolescente
http://www.wikidata.org/entity/Q131760474,
http://www.wikidata.org/entity/Q131760475,Elena Pavlovna Romanova
http://www.wikidata.org/entity/Q131760472,Caterina Contarini Querini
http://www.wikidata.org/entity/Q131760473,Cristoforo Colombo
http://www.wikidata.org/entity/Q131760478,Massimo d'Azeglio
http://www.wikidata.org/entity/Q131760479,Napoleone Bonaparte
http://www.wikidata.org/entity/Q131760476,Enrico II di Francia
http://www.wikidata.org/entity/Q131760480,uomo
http://www.wikidata.org/entity/Q131760481,Vannozza Cattanei
http://www.wikidata.org/entity/Q131766115,fede
http://www.wikidata.org/entity/Q131766119,Purim
http://www.wikidata.org/entity/Q131766122,matrona
http://www.wikidata.org/entity/Q131766120,moltiplicazione dei pani e dei pesci
http://www.wikidata.org/entity/Q131766143,pace; fedeltà
http://www.wikidata.org/entity/Q131766147,combattimento
http://www.wikidata.org/entity/Q131766151,ritrovamento della Croce
http://www.wikidata.org/entity/Q131766148,Giove
http://www.wikidata.org/entity/Q131766192,flagellazione di Gesù
http://www.wikidata.org/entity/Q131812877,fortezza
http://www.wikidata.org/entity/Q131812900,Evangelista
http://www.wikidata.org/entity/Q131812901,santo cristiano
