id,collezioni
http://www.wikidata.org/entity/Q131546426,Museo diocesano di Cortona
http://www.wikidata.org/entity/Q131546425,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q131546428,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131546441,Casino dell'Aurora Ludovisi
http://www.wikidata.org/entity/Q131546444,Museo di San Marco
http://www.wikidata.org/entity/Q131546449,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131546458,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131546462,
http://www.wikidata.org/entity/Q131546463,Pinacoteca nazionale di Siena
http://www.wikidata.org/entity/Q131546466,Museo pontificio della Santa Casa
http://www.wikidata.org/entity/Q131414321,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131414326,basilica di Santa Trinita
http://www.wikidata.org/entity/Q131414433,Museo del settecento veneziano
http://www.wikidata.org/entity/Q131421438,Galleria Giorgio Franchetti alla Ca' d'Oro
http://www.wikidata.org/entity/Q131421566,convento presso la Basilica di San Domenico
http://www.wikidata.org/entity/Q131421567,convento presso la Basilica di San Domenico
http://www.wikidata.org/entity/Q131421565,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q131421570,Palazzo Medici Riccardi
http://www.wikidata.org/entity/Q131421571,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131422002,sacrestia della basilica dei Santi Giovanni e Paolo
http://www.wikidata.org/entity/Q131422003,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q131422007,Fondazione Magnani-Rocca
http://www.wikidata.org/entity/Q131422004,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q131422010,Spedale degli Innocenti
http://www.wikidata.org/entity/Q131422011,Fondazione Magnani-Rocca
http://www.wikidata.org/entity/Q131422008,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131422009,Scuola Grande di San Rocco
http://www.wikidata.org/entity/Q131422014,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131422015,Museo della città di Bettona
http://www.wikidata.org/entity/Q131422012,chiesa di Santa Croce al Pino
http://www.wikidata.org/entity/Q131422013,Museo Civico Archeologico e d'Arte Sacra Palazzo Corboli
http://www.wikidata.org/entity/Q131422018,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131422019,ex chiesa di San Giovanni Battista
http://www.wikidata.org/entity/Q131422016,"Civica Pinacoteca ""il Guercino"""
http://www.wikidata.org/entity/Q131422017,Museo di San Domenico
http://www.wikidata.org/entity/Q131422022,chiesa di San Trovaso
http://www.wikidata.org/entity/Q131422020,basilica di San Lorenzo
http://www.wikidata.org/entity/Q131422021,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131422030,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131422031,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131422028,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131422029,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131422036,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131449651,Villa La Petraia
http://www.wikidata.org/entity/Q131449654,Palazzo Pepoli Campogrande
http://www.wikidata.org/entity/Q131449662,Fondazione Elisabetta Sgarbi
http://www.wikidata.org/entity/Q131449660,Pinacoteca Querini Stampalia
http://www.wikidata.org/entity/Q131449661,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131449667,
http://www.wikidata.org/entity/Q131449675,Galleria Palatina
http://www.wikidata.org/entity/Q131449678,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131449679,Museo Correr
http://www.wikidata.org/entity/Q131449676,Pinacoteca nazionale di Siena
http://www.wikidata.org/entity/Q131449680,Palazzo Colonna
http://www.wikidata.org/entity/Q131449695,Raccolte Frugone
http://www.wikidata.org/entity/Q131449693,Museo diocesano d'arte sacra
http://www.wikidata.org/entity/Q131449700,Biblioteca nazionale Marciana
http://www.wikidata.org/entity/Q131449706,Villa del Principe
http://www.wikidata.org/entity/Q131449707,museo di Casa Romei
http://www.wikidata.org/entity/Q131449704,Raccolte Frugone
http://www.wikidata.org/entity/Q131449705,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131450079,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131450082,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131450086,Palazzo Ducale
http://www.wikidata.org/entity/Q131450087,Museo di San Marco
http://www.wikidata.org/entity/Q131450084,Museo dell'Accademia Etrusca e della città di Cortona
http://www.wikidata.org/entity/Q131450085,Museo di arte sacra della Val d'Arbia
http://www.wikidata.org/entity/Q131450090,Galleria nazionale dell'Umbria
http://www.wikidata.org/entity/Q131450089,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131450094,chiesa di Santa Maria in Vado
http://www.wikidata.org/entity/Q131450095,Museo diocesano di Nola
http://www.wikidata.org/entity/Q131450092,chiesa di San Michele del Gesù
http://www.wikidata.org/entity/Q131450093,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131450098,chiesa di Santa Maria in Vallicella
http://www.wikidata.org/entity/Q131450099,Pinacoteca Museo della Collegiata di Sant'Andrea
http://www.wikidata.org/entity/Q131450096,Museo dell'Opera del Duomo
http://www.wikidata.org/entity/Q131450103,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131450100,chiesa di San Francesco a Ripa
http://www.wikidata.org/entity/Q131450107,chiesa di Santa Maria Nuova
http://www.wikidata.org/entity/Q131450104,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131450105,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q131450111,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131450108,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131450109,basilica di San Siro
http://www.wikidata.org/entity/Q131450114,Galleria Giorgio Franchetti alla Ca' d'Oro
http://www.wikidata.org/entity/Q131450115,chiesa di Ognissanti
http://www.wikidata.org/entity/Q131450112,duomo di Cividale
http://www.wikidata.org/entity/Q131450118,Galleria Napoletana del Museo di Capodimonte
http://www.wikidata.org/entity/Q131450119,villa Cagnola
http://www.wikidata.org/entity/Q131450116,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131450122,museo civico di Pescia
http://www.wikidata.org/entity/Q131450123,chiesa di Santa Maria a Poppiena
http://www.wikidata.org/entity/Q131450120,Pinacoteca e Museo civico di Camerino
http://www.wikidata.org/entity/Q131450126,Pantheon
http://www.wikidata.org/entity/Q131450127,basilica di Santa Maria sopra Minerva
http://www.wikidata.org/entity/Q131450124,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q131450125,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131450134,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131450135,Museo nazionale di Ravenna
http://www.wikidata.org/entity/Q131450132,cappella del Rosario
http://www.wikidata.org/entity/Q131450133,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131450138,Museo Poldi Pezzoli
http://www.wikidata.org/entity/Q131450136,pinacoteca civica e galleria d'arte contemporanea
http://www.wikidata.org/entity/Q131450142,Galleria nazionale dell'Umbria
http://www.wikidata.org/entity/Q131450146,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131450144,Pinacoteca civica di Forlì
http://www.wikidata.org/entity/Q131450145,Pinacoteca civica di Forlì
http://www.wikidata.org/entity/Q131450151,
http://www.wikidata.org/entity/Q131450148,chiesa di San Martino
http://www.wikidata.org/entity/Q131450149,basilica di Santa Maria Novella
http://www.wikidata.org/entity/Q131546465,museo di Sant'Agostino
http://www.wikidata.org/entity/Q131546469,battistero di San Giovanni
http://www.wikidata.org/entity/Q131546475,Studiolo di Francesco I
http://www.wikidata.org/entity/Q131546484,Museo Revoltella
http://www.wikidata.org/entity/Q131546485,oratorio dei Santi Cecilia e Valeriano
http://www.wikidata.org/entity/Q131546494,Pinacoteca di Brera
http://www.wikidata.org/entity/Q131546493,chiesa di San Maurizio al Monastero Maggiore
http://www.wikidata.org/entity/Q131546499,Archivio di Stato di Siena
http://www.wikidata.org/entity/Q131546506,duomo di Prato
http://www.wikidata.org/entity/Q131546510,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131546508,Galleria Estense
http://www.wikidata.org/entity/Q131546509,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131546515,
http://www.wikidata.org/entity/Q131546516,Museo diocesano d'arte sacra
http://www.wikidata.org/entity/Q131546517,chiostro dello Scalzo
http://www.wikidata.org/entity/Q131546520,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131546525,Museo internazionale e biblioteca della musica
http://www.wikidata.org/entity/Q131546551,oratorio dei Santi Cecilia e Valeriano
http://www.wikidata.org/entity/Q131546552,oratorio dei Santi Cecilia e Valeriano
http://www.wikidata.org/entity/Q131546553,Villa Medici
http://www.wikidata.org/entity/Q131546582,Palazzo Ducale
http://www.wikidata.org/entity/Q131546581,Palazzo Ducale
http://www.wikidata.org/entity/Q131546599,Museo Correr
http://www.wikidata.org/entity/Q131546602,Accademia Carrara; Collezione Lochis
http://www.wikidata.org/entity/Q131546603,
http://www.wikidata.org/entity/Q131557338,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q131557340,reggia di Caserta
http://www.wikidata.org/entity/Q131557341,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131557374,Pinacoteca Museo della Collegiata di Sant'Andrea
http://www.wikidata.org/entity/Q131557372,Pinacoteca nazionale di Siena
http://www.wikidata.org/entity/Q131557373,Pinacoteca Museo della Collegiata di Sant'Andrea
http://www.wikidata.org/entity/Q131557376,Museo dell'Opera del Duomo
http://www.wikidata.org/entity/Q131557436,oratorio dei Santi Cecilia e Valeriano
http://www.wikidata.org/entity/Q131557458,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131557464,Palazzo Pubblico
http://www.wikidata.org/entity/Q131557484,duomo di Prato
http://www.wikidata.org/entity/Q131557662,Museo dell'Opera del Duomo
http://www.wikidata.org/entity/Q131557664,Palazzo Pubblico
http://www.wikidata.org/entity/Q131557854,Pinacoteca civica
http://www.wikidata.org/entity/Q131557866,Musei civici di Treviso
http://www.wikidata.org/entity/Q131557871,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131557868,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131557880,chiesa della Madonna dell'Orto
http://www.wikidata.org/entity/Q131557902,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131559178,Ca' Rezzonico
http://www.wikidata.org/entity/Q131559177,Ca' Rezzonico
http://www.wikidata.org/entity/Q131559182,Ca' Rezzonico
http://www.wikidata.org/entity/Q131559183,Ca' Rezzonico
http://www.wikidata.org/entity/Q131559181,Ca' Rezzonico
http://www.wikidata.org/entity/Q131559187,Palazzo Farnese
http://www.wikidata.org/entity/Q131559184,Ca' Rezzonico
http://www.wikidata.org/entity/Q131559202,Palazzo Schifanoia
http://www.wikidata.org/entity/Q131559216,Villa Medici
http://www.wikidata.org/entity/Q131561164,chiesa di San Francesco della Vigna
http://www.wikidata.org/entity/Q131561170,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q131561666,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q131561678,Pinacoteca di Brera
http://www.wikidata.org/entity/Q131561677,Camera degli Sposi
http://www.wikidata.org/entity/Q131561688,basilica di Santa Maria del Popolo
http://www.wikidata.org/entity/Q131561692,Cappella di Piazza
http://www.wikidata.org/entity/Q131563724,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131564536,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q131564617,duomo di Siena
http://www.wikidata.org/entity/Q131564870,Villa La Petraia
http://www.wikidata.org/entity/Q131564871,duomo di Siena
http://www.wikidata.org/entity/Q131574021,Museo Correr
http://www.wikidata.org/entity/Q131576650,Museo archeologico nazionale di Napoli
http://www.wikidata.org/entity/Q131576651,Complesso di Santa Caterina
http://www.wikidata.org/entity/Q131576649,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131578331,Villa Medici
http://www.wikidata.org/entity/Q131578346,chiesa del Gesù e dei Santi Ambrogio e Andrea
http://www.wikidata.org/entity/Q131578347,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131579612,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579620,Accademia nazionale di San Luca
http://www.wikidata.org/entity/Q131579625,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579630,Museo Correr
http://www.wikidata.org/entity/Q131579631,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131579646,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579657,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131579660,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131579667,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579670,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579671,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579669,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579674,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579672,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579673,Museo nazionale romano di palazzo Massimo
http://www.wikidata.org/entity/Q131579682,Ca' Rezzonico
http://www.wikidata.org/entity/Q131579687,Galleria nazionale d'arte antica
http://www.wikidata.org/entity/Q131579688,Palazzo Te
http://www.wikidata.org/entity/Q131587694,Museo della città di Rimini
http://www.wikidata.org/entity/Q131587980,Museo del paesaggio
http://www.wikidata.org/entity/Q131588009,Musei capitolini
http://www.wikidata.org/entity/Q131588018,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q131588032,Galleria Estense
http://www.wikidata.org/entity/Q131588033,
http://www.wikidata.org/entity/Q131588045,Galleria Palatina
http://www.wikidata.org/entity/Q131588054,Galleria Borghese
http://www.wikidata.org/entity/Q131588057,Musei civici di Treviso
http://www.wikidata.org/entity/Q131588060,Camerini d'alabastro
http://www.wikidata.org/entity/Q131766192,
http://www.wikidata.org/entity/Q131812877,Galleria dell'Accademia
http://www.wikidata.org/entity/Q131812900,duomo di Prato
http://www.wikidata.org/entity/Q131812901,Museo dell'Opera del Duomo
http://www.wikidata.org/entity/Q131812919,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131812917,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131812921,chiesa di San Maurizio al Monastero Maggiore
http://www.wikidata.org/entity/Q131812935,Palazzo Fava
http://www.wikidata.org/entity/Q131812933,Palazzo Fava
http://www.wikidata.org/entity/Q131812937,Palazzo Fava
http://www.wikidata.org/entity/Q131813151,Palazzo Ducale
http://www.wikidata.org/entity/Q131813148,Palazzo Ducale
http://www.wikidata.org/entity/Q131813153,Palazzo Ducale
http://www.wikidata.org/entity/Q131813159,Palazzo Ducale
http://www.wikidata.org/entity/Q131813192,chiesa di Sant'Ignazio di Loyola in Campo Marzio
http://www.wikidata.org/entity/Q131813340,Palazzo Grimani di Santa Maria Formosa
http://www.wikidata.org/entity/Q131823354,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q131823355,Palazzo Ducale
http://www.wikidata.org/entity/Q131823366,Museo di Palazzo Pretorio
http://www.wikidata.org/entity/Q131823364,chiesa di San Carlo dei Lombardi
http://www.wikidata.org/entity/Q131823365,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131825279,Museo archeologico nazionale di Napoli
http://www.wikidata.org/entity/Q131825292,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131825306,Studiolo di Francesco I
http://www.wikidata.org/entity/Q131825307,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131825315,Museo Correr
http://www.wikidata.org/entity/Q131825312,Museo civico di Palazzo Chiericati
http://www.wikidata.org/entity/Q131825319,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131825316,Museo Correr
http://www.wikidata.org/entity/Q131825317,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q131825322,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131825323,Galleria Estense
http://www.wikidata.org/entity/Q131825320,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131825326,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131825324,Galleria di Palazzo Cini
http://www.wikidata.org/entity/Q131825329,Galleria Nazionale d'Arte Moderna e Contemporanea
http://www.wikidata.org/entity/Q131825338,Palazzo Ducale
http://www.wikidata.org/entity/Q131825360,Museo diocesano d'arte sacra (San Miniato)
http://www.wikidata.org/entity/Q131825364,Galleria internazionale d'arte moderna
http://www.wikidata.org/entity/Q131829978,Museo diocesano
http://www.wikidata.org/entity/Q131830267,Museo diocesano
http://www.wikidata.org/entity/Q131830296,Museo diocesano
http://www.wikidata.org/entity/Q131830590,Museo del Tesoro del Duomo
http://www.wikidata.org/entity/Q131831531,Museo diocesano
http://www.wikidata.org/entity/Q131831573,Museo diocesano
http://www.wikidata.org/entity/Q131831783,Museo diocesano
http://www.wikidata.org/entity/Q131832197,Museo diocesano
http://www.wikidata.org/entity/Q131832227,Museo diocesano
http://www.wikidata.org/entity/Q131840176,Museo diocesano
http://www.wikidata.org/entity/Q131851008,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131851009,Museo di Castelvecchio
http://www.wikidata.org/entity/Q131851014,convento di San Francesco
http://www.wikidata.org/entity/Q131851015,Gallerie d'Italia – Milano
http://www.wikidata.org/entity/Q131851012,Museo di arte sacra della Val d'Arbia
http://www.wikidata.org/entity/Q131851013,duomo di Prato
http://www.wikidata.org/entity/Q131851018,Museo degli innocenti
http://www.wikidata.org/entity/Q131851016,Musei di Strada Nuova
http://www.wikidata.org/entity/Q131851028,Palazzo Ducale
http://www.wikidata.org/entity/Q131851035,Museo Poldi Pezzoli
http://www.wikidata.org/entity/Q131851042,Palazzo Ducale
http://www.wikidata.org/entity/Q131851041,Palazzo Ducale
http://www.wikidata.org/entity/Q131851051,Palazzo Ducale
http://www.wikidata.org/entity/Q131851094,Museo dell'Opera del Duomo
http://www.wikidata.org/entity/Q131851103,Palazzo Ducale
http://www.wikidata.org/entity/Q131851100,Palazzo Ducale
http://www.wikidata.org/entity/Q131851106,Museo civico d'arte antica
http://www.wikidata.org/entity/Q131851108,Museo di arte sacra di San Donnino
http://www.wikidata.org/entity/Q131851122,Galleria Napoletana del Museo di Capodimonte
http://www.wikidata.org/entity/Q131851126,Palazzo Ducale
http://www.wikidata.org/entity/Q131851124,Palazzo Ducale
http://www.wikidata.org/entity/Q131851125,Museo dell'Opera di Santa Croce
http://www.wikidata.org/entity/Q131851135,Palazzo Ducale
http://www.wikidata.org/entity/Q131851136,Palazzo Ducale
http://www.wikidata.org/entity/Q131856664,Museo diocesano
http://www.wikidata.org/entity/Q131856823,Museo diocesano
http://www.wikidata.org/entity/Q131856942,Museo diocesano
http://www.wikidata.org/entity/Q131857319,Museo diocesano
http://www.wikidata.org/entity/Q131857510,Museo diocesano
http://www.wikidata.org/entity/Q131859345,Museo diocesano
http://www.wikidata.org/entity/Q131859480,Museo diocesano
http://www.wikidata.org/entity/Q131859542,Museo diocesano
http://www.wikidata.org/entity/Q131860141,Museo diocesano
http://www.wikidata.org/entity/Q131860198,Museo diocesano
http://www.wikidata.org/entity/Q131861810,Museo diocesano
http://www.wikidata.org/entity/Q131861981,Museo diocesano
http://www.wikidata.org/entity/Q131868524,oratorio di San Sebastiano e della Vergine Assunta
http://www.wikidata.org/entity/Q131869926,Museo diocesano
http://www.wikidata.org/entity/Q131869955,Museo diocesano
http://www.wikidata.org/entity/Q131919623,Pinacoteca di Brera
http://www.wikidata.org/entity/Q131937025,Pinacoteca nazionale di Siena
http://www.wikidata.org/entity/Q131937030,Galleria Doria Pamphilj
http://www.wikidata.org/entity/Q131937031,chiesa di Santa Maria Maddalena dei Pazzi
http://www.wikidata.org/entity/Q131937032,Scuola di San Giorgio degli Schiavoni
http://www.wikidata.org/entity/Q131937036,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131937042,Collezione Borghese; Galleria Borghese
http://www.wikidata.org/entity/Q131937045,Museo diocesano d'arte sacra
http://www.wikidata.org/entity/Q131937061,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131937066,
http://www.wikidata.org/entity/Q131937070,chiesa di San Pietro martire
http://www.wikidata.org/entity/Q131937078,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131613912,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131613913,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131613916,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131613917,Galleria Nazionale d'Arte Moderna e Contemporanea
http://www.wikidata.org/entity/Q131613922,Pinacoteca del Castello Sforzesco
http://www.wikidata.org/entity/Q131613926,Musei civici di Treviso
http://www.wikidata.org/entity/Q131613927,Musei civici di Treviso
http://www.wikidata.org/entity/Q131613924,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131613925,Musei civici di Treviso
http://www.wikidata.org/entity/Q131613930,Musei civici di Treviso
http://www.wikidata.org/entity/Q131613928,Musei civici di Treviso
http://www.wikidata.org/entity/Q131613929,Musei civici di Treviso
http://www.wikidata.org/entity/Q131613939,Palazzo dell'Arte della Lana
http://www.wikidata.org/entity/Q131613968,Museo Revoltella
http://www.wikidata.org/entity/Q131613974,Galleria civica d'arte moderna e contemporanea di Torino
http://www.wikidata.org/entity/Q131613982,"Museo civico ""Giovanni Fattori"""
http://www.wikidata.org/entity/Q131613980,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131617883,Villa La Petraia
http://www.wikidata.org/entity/Q131617881,Villa La Petraia
http://www.wikidata.org/entity/Q131617885,Villa del Principe
http://www.wikidata.org/entity/Q131617890,Villa La Petraia
http://www.wikidata.org/entity/Q131617895,Villa La Petraia
http://www.wikidata.org/entity/Q131617893,Villa Carlotta
http://www.wikidata.org/entity/Q131617898,Villa La Petraia
http://www.wikidata.org/entity/Q131617899,Museo nazionale di Villa Guinigi
http://www.wikidata.org/entity/Q131617897,Museo nazionale di Villa Guinigi
http://www.wikidata.org/entity/Q131617902,Villa Carlotta
http://www.wikidata.org/entity/Q131617911,Galleria Doria Pamphilj
http://www.wikidata.org/entity/Q131617908,Villa Farnesina
http://www.wikidata.org/entity/Q131617909,Villa Carlotta
http://www.wikidata.org/entity/Q131617914,Museo nazionale di Villa Guinigi
http://www.wikidata.org/entity/Q131617915,Villa La Petraia
http://www.wikidata.org/entity/Q131617918,Villa La Petraia
http://www.wikidata.org/entity/Q131617919,Villa Carlotta
http://www.wikidata.org/entity/Q131617916,Museo nazionale di Villa Guinigi
http://www.wikidata.org/entity/Q131617917,Villa di Poppea
http://www.wikidata.org/entity/Q131617922,Villa Medici
http://www.wikidata.org/entity/Q131617921,Villa Medici
http://www.wikidata.org/entity/Q131627550,Galleria Borghese
http://www.wikidata.org/entity/Q131627554,Scuola Grande di San Rocco
http://www.wikidata.org/entity/Q131627552,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131627553,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q131627556,Palazzo Colonna
http://www.wikidata.org/entity/Q131627571,Museo Correr
http://www.wikidata.org/entity/Q131627574,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131627572,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131627588,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131627817,Palazzo degli Uffizi; Galleria Palatina
http://www.wikidata.org/entity/Q131628758,Museo della città di palazzo San Sebastiano
http://www.wikidata.org/entity/Q131628765,Palazzo Ducale
http://www.wikidata.org/entity/Q131628770,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q131628768,Accademia ligustica di belle arti
http://www.wikidata.org/entity/Q131628769,Museo diocesano a Milano
http://www.wikidata.org/entity/Q131628775,
http://www.wikidata.org/entity/Q131628772,chiesa dei Gesuati
http://www.wikidata.org/entity/Q131628778,Museo dell'Opera di Santa Croce
http://www.wikidata.org/entity/Q131628776,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131628802,Collegio del Cambio
http://www.wikidata.org/entity/Q131628803,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131628801,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131628814,Museo dell'Accademia Etrusca e della città di Cortona
http://www.wikidata.org/entity/Q131628812,
http://www.wikidata.org/entity/Q131628813,Museo della Basilica di Sant'Ambrogio
http://www.wikidata.org/entity/Q131628818,Museo nazionale d'Abruzzo
http://www.wikidata.org/entity/Q131628819,Museo nazionale d'Abruzzo
http://www.wikidata.org/entity/Q131628817,Museo nazionale d'Abruzzo
http://www.wikidata.org/entity/Q131628822,Palazzo Pepoli Campogrande
http://www.wikidata.org/entity/Q131628823,Palazzo Pepoli Campogrande
http://www.wikidata.org/entity/Q131628820,cappella Bentivoglio
http://www.wikidata.org/entity/Q131628821,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131628824,Palazzo Fenzi
http://www.wikidata.org/entity/Q131629552,Museo del Cenacolo di Andrea del Sarto
http://www.wikidata.org/entity/Q131629558,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131629557,Museo del Santuario di Monte Berico
http://www.wikidata.org/entity/Q131632037,Museo dell'Ottocento (Ferrara)
http://www.wikidata.org/entity/Q131632042,Museo del Bigallo
http://www.wikidata.org/entity/Q131632047,pieve di San Paolo
http://www.wikidata.org/entity/Q131674303,Ca' Rezzonico
http://www.wikidata.org/entity/Q131674300,Museo Correr
http://www.wikidata.org/entity/Q131674306,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131674307,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131674310,Palazzo Ducale
http://www.wikidata.org/entity/Q131674311,Palazzo Ducale
http://www.wikidata.org/entity/Q131674315,Palazzo Ducale
http://www.wikidata.org/entity/Q131674312,Pinacoteca Querini Stampalia
http://www.wikidata.org/entity/Q131674316,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q131674317,chiesa di San Pantalon
http://www.wikidata.org/entity/Q131674322,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q131674323,Pinacoteca di Brera
http://www.wikidata.org/entity/Q131674332,Museo di arte sacra della Val d'Arbia
http://www.wikidata.org/entity/Q131674346,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131674355,Pinacoteca nazionale di Siena
http://www.wikidata.org/entity/Q131674352,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q131674353,
http://www.wikidata.org/entity/Q131674361,Museo diocesano a Milano
http://www.wikidata.org/entity/Q131674371,Museo diocesano (Genova)
http://www.wikidata.org/entity/Q131674368,Pinacoteca Egidio Martini
http://www.wikidata.org/entity/Q131674369,basilica dei Santi Giovanni e Paolo
http://www.wikidata.org/entity/Q131674373,chiesa dei Gesuati
http://www.wikidata.org/entity/Q131674382,Palazzo Te
http://www.wikidata.org/entity/Q131937079,basilica di San Lorenzo
http://www.wikidata.org/entity/Q131937080,
http://www.wikidata.org/entity/Q131937081,chiesa di San Trovaso
http://www.wikidata.org/entity/Q131937094,Galleria all'aperto dell'affresco di Arcumeggia
http://www.wikidata.org/entity/Q131937102,chiesa di Santa Maria delle Grazie
