id,titolo,artisti,data_creazione,generi,luoghi,collezioni,contenuti,movimenti,soggetti,altezza,larghezza
http://www.wikidata.org/entity/Q131851051,Moderazione,Paolo Veronese (maschio),,,Palazzo Ducale,Palazzo Ducale,moderazione,,moderazione,,
http://www.wikidata.org/entity/Q131851094,Vita di San Bernardino,Sano di Pietro (maschio),,,Museo dell'Opera del Duomo,Museo dell'Opera del Duomo,Bernardino da Siena,,Bernardino da Siena,,
http://www.wikidata.org/entity/Q131851100,Matrimonio mistico di Santa Caterina,Jacopo Tintoretto (maschio),1576,arte religiosa,Palazzo Ducale,Palazzo Ducale,sposalizio mistico di santa Caterina,,sposalizio mistico di santa Caterina,,
http://www.wikidata.org/entity/Q131851106,Scudo dipinto,Polidoro da Caravaggio (maschio),,,Museo civico d'arte antica,Museo civico d'arte antica,,,,,
http://www.wikidata.org/entity/Q131851108,Pala Ghirlandaiesca di San Donnino,David Ghirlandaio (maschio),,,Museo di arte sacra di San Donnino,Museo di arte sacra di San Donnino,Davide,,Davide; Antonio abate,,
http://www.wikidata.org/entity/Q131851122,Presentazione di Gesù Cristo al Tempio,Giorgio Vasari (maschio),,arte religiosa,Galleria Napoletana del Museo di Capodimonte,Galleria Napoletana del Museo di Capodimonte,Presentazione al Tempio,,Presentazione al Tempio,,
http://www.wikidata.org/entity/Q131851126,Religione e Fede,Paolo Veronese (maschio),,,Palazzo Ducale,Palazzo Ducale,religione; fede,,religione,,
http://www.wikidata.org/entity/Q131851124,Prosperità,Paolo Veronese (maschio),,,Palazzo Ducale,Palazzo Ducale,prosperità,,prosperità,,
http://www.wikidata.org/entity/Q131851135,Cristo risorto e tre Avogadori,Jacopo Tintoretto (maschio),,,Palazzo Ducale,Palazzo Ducale,Risurrezione di Gesù; Avogadoria de Comùn,,Risurrezione di Gesù,,
http://www.wikidata.org/entity/Q131851136,Ricompensa,Paolo Veronese (maschio),1575,allegoria,Palazzo Ducale,Palazzo Ducale,taglia,,taglia,250.0,180.0
http://www.wikidata.org/entity/Q131859345,La diocesi di Albenga,,1636,pittura paesaggistica,Museo diocesano,Museo diocesano,diocesi di Albenga-Imperia,,diocesi di Albenga-Imperia,77.5,119.0
http://www.wikidata.org/entity/Q131859480,Sant'Andrea condotto al martirio,Giovanni Andrea De Ferrari (maschio),1700,arte religiosa,Museo diocesano,Museo diocesano,Andrea,,Andrea,153.0,184.5
http://www.wikidata.org/entity/Q131859542,Liberazione di San Pietro,,1700,arte religiosa,Museo diocesano,Museo diocesano,Pietro; angelo; guerriero,,liberazione di Pietro,120.0,92.0
http://www.wikidata.org/entity/Q131860198,copia del ritratto di Giambattista Spinola il Vecchio di Giovanni Battista Gaulli,,1700,ritratto,Museo diocesano,Museo diocesano,Giambattista Spinola,,Giambattista Spinola,86.0,63.0
http://www.wikidata.org/entity/Q131861981,Madonna della Misericordia e San Vincenzo Ferrer,,1700,arte religiosa,Museo diocesano,Museo diocesano,Madonna della Misericordia; angelo; Vincenzo Ferreri; putto; serafino,,Madonna della Misericordia,76.5,60.0
http://www.wikidata.org/entity/Q131869926,polittico di San Giovanni Battista,,1600,arte religiosa,Museo diocesano; oratorio di San Giovanni Battista,Museo diocesano,Pietro; Giovanni Battista; Imago pietatis; angelo; Giovanni,,Giovanni Battista,,
http://www.wikidata.org/entity/Q131869955,polittico di Nostra Signora Assunta in cielo,,1600,arte religiosa,Museo diocesano,Museo diocesano,Pietro; Giovanni Battista; Annunciazione; Assunzione di Maria,,Assunzione di Maria,,
http://www.wikidata.org/entity/Q131856942,San Giovanni Battista,,1700,arte religiosa,Museo diocesano,Museo diocesano,Giovanni Battista,,Giovanni Battista,170.0,136.0
http://www.wikidata.org/entity/Q131856823,Annunciazione,Domenico Fiasella (maschio),1700,arte religiosa,Museo diocesano,Museo diocesano,Maria; Gabriele; Dio Padre; Spirito Santo,,Annunciazione,220.0,150.0
http://www.wikidata.org/entity/Q131868524,Assunzione della Vergine,Giulio Benso (maschio),1628,arte religiosa,oratorio di San Sebastiano e della Vergine Assunta,oratorio di San Sebastiano e della Vergine Assunta,Assunzione di Maria,,Assunzione di Maria,400.0,275.0
http://www.wikidata.org/entity/Q131704141,Cristo e l'adultera,Ludovico Mazzolino (maschio),1526,arte religiosa,Sala di Apollo,Galleria Palatina,Gesù; Apollo,,pericope dell'adultera,63.7,42.0
http://www.wikidata.org/entity/Q131719685,Cristo morto,Luca Saltarello (maschio),,,Accademia ligustica di belle arti,Accademia ligustica di belle arti,Cristo morto,,Cristo morto,,
http://www.wikidata.org/entity/Q131760459,Ritratto femminile,Angelo Maccagnino (maschio),,,Museo Correr,Museo Correr,donna,,donna,,
http://www.wikidata.org/entity/Q131704274,Deposizione di Cristo,Pier Francesco Sacchi (maschio),,arte religiosa,Museo diocesano (Genova),Museo diocesano (Genova),deposizione di Gesù,,deposizione di Gesù,,
http://www.wikidata.org/entity/Q131753928,Sepoltura di Cristo,Michele Koeck (maschio),,arte religiosa,chiesa di Santa Maria in Vallicella,chiesa di Santa Maria in Vallicella,sepoltura di Gesù,,sepoltura di Gesù,,
http://www.wikidata.org/entity/Q131704145,Cristo consegna le chiavi a San Pietro,Lorenzo Veneziano (maschio),,,Museo Correr,Museo Correr,Pietro; chiavi del cielo,,chiavi del cielo,,
http://www.wikidata.org/entity/Q131719683,Davide con la testa di Golia,Orazio Gentileschi (maschio),,arte religiosa,Galleria Spada,Galleria Spada,Davide con la testa di Golia,,Davide con la testa di Golia,,
http://www.wikidata.org/entity/Q131704780,Purificazione del Tempio,Guercino (maschio),,arte religiosa,Palazzo Rosso,Musei di Strada Nuova,purificazione del Tempio,,purificazione del Tempio,,
http://www.wikidata.org/entity/Q131704134,Assunzione di Veronese,Paolo Veronese (maschio),,,cappella del Rosario,cappella del Rosario,assunzione di Maria nell'arte,,assunzione di Maria nell'arte,,
http://www.wikidata.org/entity/Q131704138,Cristo al Calvario e il Cireneo,Gentile Bellini (maschio),1460,arte religiosa,Galleria nazionale di Cosenza,Galleria nazionale di Cosenza,Cristo porta la croce,,Cristo porta la croce,,
http://www.wikidata.org/entity/Q131704142,Cristo e l'ossesso,Mattia Preti (maschio),,,Galleria delle pitture e delle statue degli Uffizi,Palazzo degli Uffizi,Guarigione del ragazzo indemoniato,,Guarigione del ragazzo indemoniato,,
http://www.wikidata.org/entity/Q131704140,Cristo in trono tra Maria e santi fiorentini,Nicolò Barabino (maschio),,,Museo dell'Opera del Duomo,Museo dell'Opera del Duomo,Gesù,,Gesù,,
http://www.wikidata.org/entity/Q131704265,Davide e Golia,Tanzio da Varallo (maschio),1625,,pinacoteca di Varallo,pinacoteca di Varallo,Davide e Golia,,Davide e Golia,,
http://www.wikidata.org/entity/Q131704278,Discesa dalla Croce,Giuseppe Mazzuoli (maschio),,arte religiosa,Pinacoteca nazionale di Ferrara,Pinacoteca nazionale di Siena,deposizione di Gesù,,deposizione di Gesù,,
http://www.wikidata.org/entity/Q131704279,Discesa dalla Croce,Benozzo Gozzoli (maschio),,arte religiosa,Museo Horne,Museo Horne,deposizione di Gesù,,deposizione di Gesù,,
http://www.wikidata.org/entity/Q131704280,Discesa dalla Croce,Giuseppe Porta (maschio),,arte religiosa,chiesa di San Pietro martire,chiesa di San Pietro martire,deposizione di Gesù,,deposizione di Gesù,,
http://www.wikidata.org/entity/Q131704281,Discesa dalla Croce,Luca Cambiaso (maschio),,arte religiosa,Palazzo Rosso,Musei di Strada Nuova,deposizione di Gesù,,deposizione di Gesù,,
http://www.wikidata.org/entity/Q131704285,Diana ed Endimione o Venere e Adone,Jacopo Tintoretto (maschio),1579,,Galleria delle pitture e delle statue degli Uffizi,Palazzo degli Uffizi,Diana; Endimione,,Diana,,
http://www.wikidata.org/entity/Q131704288,Diogene e Alessandro,Giovan Battista Langetti (maschio),,,Pinacoteca Querini Stampalia,Pinacoteca Querini Stampalia,Alessandro Magno; incontro tra Diogene di Sinope e Alessandro Magno,,incontro tra Diogene di Sinope e Alessandro Magno,,
http://www.wikidata.org/entity/Q131704294,Disputa sull'Immacolata Concezione,Francesco Francia (maschio),,,Museo nazionale di Villa Guinigi,Museo nazionale di Villa Guinigi,disputa sull'Immacolata Concezione,,disputa sull'Immacolata Concezione,,
http://www.wikidata.org/entity/Q131704298,Dittico di Santa Chiara,Dietisalvi di Speme (maschio),,,Pinacoteca nazionale di Siena,Pinacoteca nazionale di Siena,Chiara d'Assisi,,Chiara d'Assisi,,
http://www.wikidata.org/entity/Q131704296,Disputa sull'Immacolata Concezione,Carlo Portelli (maschio),,,Galleria dell'Accademia,Galleria dell'Accademia,disputa sull'Immacolata Concezione,,disputa sull'Immacolata Concezione,,
http://www.wikidata.org/entity/Q131704297,Dittico del beato Andrea Gallerani,Dietisalvi di Speme (maschio),,,Pinacoteca nazionale di Siena,Pinacoteca nazionale di Siena,Andrea Gallerani,,Andrea Gallerani,,
http://www.wikidata.org/entity/Q131704303,Dossale,Deodato Orlandi (maschio),,,Museo nazionale di San Matteo,Museo nazionale di San Matteo,,,,,
http://www.wikidata.org/entity/Q131704304,Parti della Dossale di Badia Ardenga nella Pinacoteca Nazionale,Dietisalvi di Speme (maschio); Guido da Siena (maschio),,,Pinacoteca nazionale di Siena,Pinacoteca nazionale di Ferrara,,,Dossale di Badia Ardenga,,
http://www.wikidata.org/entity/Q131704783,Cleopatra che si uccide,Guercino (maschio),1638,,Pinacoteca nazionale di Ferrara,Pinacoteca nazionale di Ferrara,morte di Cleopatra,,morte di Cleopatra,,
http://www.wikidata.org/entity/Q131704770,La carità e i fondatori delle corporazioni artigianali di Firenze,Nicolò Barabino (maschio),,,Museo dell'Opera del Duomo,Museo dell'Opera del Duomo,corporazione delle arti e mestieri; carità; Arti di Firenze,,carità,,
http://www.wikidata.org/entity/Q131708783,Le Alpi,Antonio Pedretti (maschio),,,Galleria all'aperto dell'affresco di Arcumeggia,Galleria all'aperto dell'affresco di Arcumeggia,Alpi,,Alpi,,
http://www.wikidata.org/entity/Q131719684,Dea Barberini,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,Roma,,Roma,,
http://www.wikidata.org/entity/Q131719730,San Filippo Neri in estasi,Guido Reni (maschio),1614,arte religiosa,chiesa di Santa Maria in Vallicella,chiesa di Santa Maria in Vallicella,Filippo Neri,,Filippo Neri,,
http://www.wikidata.org/entity/Q131719735,San Giovanni si congeda dalla sua famiglia,Filippo Lippi (maschio),1452,,duomo di Prato,duomo di Prato,Giovanni Battista,,Giovanni Battista,,
http://www.wikidata.org/entity/Q131719732,Sant'Agata visitata in prigione da San Pietro,Paolo Veronese (maschio),,,chiesa di San Pietro martire,chiesa di San Pietro martire,Pietro; Sant'Agata,,Sant'Agata,,
http://www.wikidata.org/entity/Q131719736,San Giovanni Battista e undici storie dalla sua vita,Giovanni del Biondo (maschio),1361,,Galleria delle pitture e delle statue degli Uffizi,Palazzo degli Uffizi; Collezione Contini Bonacossi,Giovanni Battista,,Giovanni Battista,,
http://www.wikidata.org/entity/Q131719743,Storie di Griselda dal Castello di Roccabianca,,,,Museo dei Mobili e delle Sculture Lignee,Museo dei Mobili e delle Sculture Lignee,zodiaco; Griselda,,zodiaco,,
http://www.wikidata.org/entity/Q131719746,Storie di San Giovanni Evangelista,Lorenzo Salimbeni (maschio),,,Pinacoteca civica Tacchi-Venturi,Pinacoteca civica Tacchi-Venturi,Giovanni,,Giovanni,,
http://www.wikidata.org/entity/Q131719744,Storie dei Santi Giovanni Battista e Giovanni Evangelista,Pietro Lorenzetti (maschio),,,convento di San Clemente in Santa Maria dei Servi,convento di San Clemente in Santa Maria dei Servi,Giovanni Battista; Giovanni,,Giovanni Battista,,
http://www.wikidata.org/entity/Q131719745,Storie di Marco Furio Camillo,Francesco Salviati (maschio),,,Palazzo Vecchio,Palazzo Vecchio,Marco Furio Camillo,,Marco Furio Camillo,,
http://www.wikidata.org/entity/Q131719750,Storie della Castellana di Vergy,,,,Palazzo Davanzati,Palazzo Davanzati,,,La castellana di Vergi,,
http://www.wikidata.org/entity/Q131721232,Ritratto di Anna Maria Luisa de' Medici bambina,Justus Sustermans (maschio),1670,ritratto,deposito del museo,Palazzo degli Uffizi,Anna Maria Luisa de' Medici,,Anna Maria Luisa de' Medici,139.0,106.0
http://www.wikidata.org/entity/Q131748785,Crocifissino,Filippino Lippi (maschio),1501,,Museo di Palazzo Pretorio,Museo di Palazzo Pretorio,crocifisso,,crocifisso,,
http://www.wikidata.org/entity/Q131753929,Erminia e il pastore,Giovanni Antonio Burrini (maschio),,,Pinacoteca Nazionale di Bologna,Pinacoteca Nazionale di Bologna,Erminia tra i pastori,,Erminia tra i pastori,,
http://www.wikidata.org/entity/Q131753974,Mercato degli Amorini,Antonio Canova (maschio),,,Gipsoteca canoviana,Gipsoteca canoviana,amorino,,amorino,,
http://www.wikidata.org/entity/Q131753985,Ritratto della Signora De Amorim,Cesare Tallone (maschio),,ritratto,Raccolte Frugone,Raccolte Frugone,donna,,donna,,
http://www.wikidata.org/entity/Q131754003,"San Petronio, storie di San Petronio e santo Stefano",Michele di Matteo (maschio),,,museo di Santo Stefano,museo di Santo Stefano,Stefano; Petronio,,Petronio; Stefano,,
http://www.wikidata.org/entity/Q131719756,Cattura di Cristo,Maestro di Marradi (maschio),,arte religiosa,Galleria delle pitture e delle statue degli Uffizi,Palazzo degli Uffizi,Arresto di Gesù,,Arresto di Gesù,,
http://www.wikidata.org/entity/Q131704272,Deposizione,Francesco Salviati (maschio),,arte religiosa,cappella Medici,cappella Medici,deposizione di Gesù,,deposizione di Gesù,,
http://www.wikidata.org/entity/Q131704273,Deposizione,Luca Signorelli (maschio),,arte religiosa,chiesa - museo di Santa Croce,chiesa - museo di Santa Croce,deposizione di Gesù,,deposizione di Gesù,,
http://www.wikidata.org/entity/Q131760461,Ritratto di giovane,Francesco Salviati (maschio),1543,ritratto,Museo Poldi Pezzoli,Museo Poldi Pezzoli,adolescente,,adolescente,,
http://www.wikidata.org/entity/Q131812877,La Fortezza,Maso da San Friano (maschio),,,Galleria dell'Accademia,Galleria dell'Accademia,fortezza,,fortezza,,
http://www.wikidata.org/entity/Q131766192,Flagellazione di Cristo,Sebastiano del Piombo (maschio),,arte religiosa,,,flagellazione di Gesù,,flagellazione di Gesù,,
http://www.wikidata.org/entity/Q131812900,I quattro Evangelisti,Filippo Lippi (maschio),,,duomo di Prato,duomo di Prato,Evangelista,,Evangelista,,
http://www.wikidata.org/entity/Q131760473,Ritratto di Cristoforo Colombo,Ridolfo del Ghirlandaio (maschio),,ritratto,Galata − Museo del mare,Galata − Museo del mare,Cristoforo Colombo,,Cristoforo Colombo,,
http://www.wikidata.org/entity/Q131760474,Ritratto di Dante,Giotto (maschio),,ritratto,cappella del Podestà,cappella del Podestà,,,,,
http://www.wikidata.org/entity/Q131760462,Ritratto della moglie in costume pompeiano,Mariano Fortuny y Madrazo (maschio),1935,ritratto,Museo Fortuny,Museo Fortuny,Henriette Negrin,,Henriette Negrin,218.0,132.0
http://www.wikidata.org/entity/Q131760475,Ritratto della granduchessa Elena Pavlovna Romanova,Felice Schiavoni (maschio),1841,ritratto,Gallerie dell'Accademia,Gallerie dell'Accademia,Elena Pavlovna Romanova,,Elena Pavlovna Romanova,114.0,95.0
http://www.wikidata.org/entity/Q131760472,Ritratto di Caterina Contarini Querini,Alessandro Longhi (maschio),1758,ritratto,Pinacoteca Querini Stampalia,Pinacoteca Querini Stampalia,Caterina Contarini Querini,,Caterina Contarini Querini,55.0,45.0
http://www.wikidata.org/entity/Q131760478,Ritratto di Massimo d’Azeglio,Francesco Hayez (maschio),1860,ritratto,Pinacoteca di Brera,Pinacoteca di Brera,Massimo d'Azeglio,,Massimo d'Azeglio,118.0,92.0
http://www.wikidata.org/entity/Q131760479,Ritratto di Napoleone Bonaparte,Henri Félix Emmanuel Philippoteaux (maschio),,ritratto,Museo Correr,Museo Correr,Napoleone Bonaparte,,Napoleone Bonaparte,,
http://www.wikidata.org/entity/Q131760476,Ritratto di Enrico II,François Clouet (maschio),1547,ritratto,Galleria Palatina,Galleria Palatina,Enrico II di Francia,,Enrico II di Francia,192.0,105.0
http://www.wikidata.org/entity/Q131760480,Ritratto d'uomo col berretto rosso,Vittore Carpaccio (maschio),,ritratto,Museo Correr,Museo Correr,berretto; maschio,,uomo,,
http://www.wikidata.org/entity/Q131760481,"Ritratto di donna, forse Vannozza Borgia",Innocenzo di Pietro Francucci da Imola (maschio),1530,ritratto,Galleria Borghese,Galleria Borghese,Vannozza Cattanei; nobile,,Vannozza Cattanei,,
http://www.wikidata.org/entity/Q131766119,Festa di Ester,Giorgio Vasari (maschio),,,Museo nazionale d'arte medievale e moderna,Museo nazionale d'arte medievale e moderna,Purim,,Purim,,
http://www.wikidata.org/entity/Q131766115,La Fede tra i rappresentanti delle Corporazioni di Firenze,Nicolò Barabino (maschio),1885,,Museo dell'Opera del Duomo,Museo dell'Opera del Duomo,Arti di Firenze; fede,,fede,,
http://www.wikidata.org/entity/Q131766122,"Matrona con nell'alto divinità, che spezza ceppi e catene",Paolo Veronese (maschio),,,Palazzo Ducale,Palazzo Ducale,matrona; catena,,matrona,,
http://www.wikidata.org/entity/Q131766120,Moltiplicazione dei pani,Santi di Tito (maschio),,,chiesa dei Santi Gervasio e Protasio,chiesa dei Santi Gervasio e Protasio,moltiplicazione dei pani e dei pesci,,moltiplicazione dei pani e dei pesci,,
http://www.wikidata.org/entity/Q131766147,Combattimento tra la Fortezza e la Fortuna,,,,Museo pontificio della Santa Casa,Museo pontificio della Santa Casa,Fortuna; fortezza; combattimento,,combattimento,,
http://www.wikidata.org/entity/Q131766143,La Fedeltà e la Pace,Pietro Liberi (maschio),1665,,Fondazione Elisabetta Sgarbi,Fondazione Elisabetta Sgarbi,pace; fedeltà,,pace; fedeltà,,
http://www.wikidata.org/entity/Q131766148,"Giove, Giunone e Io",Ambrogio Figino (maschio),,,Pinacoteca Malaspina,Pinacoteca Malaspina,Giove; Giunone; Io,,Giove,,
http://www.wikidata.org/entity/Q131766151,Rinvenimento della Santa Croce,Poppi (maschio),,,Museo del Cenacolo di Andrea del Sarto,Museo del Cenacolo di Andrea del Sarto,ritrovamento della Croce,,ritrovamento della Croce,,
http://www.wikidata.org/entity/Q131812901,Quattro santi,Ambrogio Lorenzetti (maschio),,,Museo dell'Opera del Duomo,Museo dell'Opera del Duomo,santo cristiano,,santo cristiano,,
http://www.wikidata.org/entity/Q131812921,Affresco della discesa dalla Croce,Aurelio Luini (maschio),,,chiesa di San Maurizio al Monastero Maggiore,chiesa di San Maurizio al Monastero Maggiore,deposizione di Gesù,,deposizione di Gesù,,
http://www.wikidata.org/entity/Q131812917,Ritratto di Francesco di Marco Datini,Tommaso di Piero (maschio),1490,ritratto,Museo di Palazzo Pretorio,Museo di Palazzo Pretorio,Francesco Datini,,Francesco Datini,,
http://www.wikidata.org/entity/Q131812919,San Francesco d'Assisi abbracciato al Crocifisso,Bernardo Strozzi (maschio),,arte religiosa,Palazzo Rosso,Musei di Strada Nuova,crocifisso; Francesco d'Assisi,,Francesco d'Assisi,,
http://www.wikidata.org/entity/Q131812933,Fregio di Enea di Bartolomeo Cesi,Bartolomeo Cesi (maschio),,,Palazzo Fava,Palazzo Fava,Enea,,Enea,,
http://www.wikidata.org/entity/Q131812935,Storie di Enea di Francesco Albani,Francesco Albani (maschio),,,Palazzo Fava,Palazzo Fava,Enea,,Enea,,
http://www.wikidata.org/entity/Q131812937,Storie di Enea di artista carraccesco,,,,Palazzo Fava,Palazzo Fava,Enea,,Enea,,
http://www.wikidata.org/entity/Q131813151,"Bacco, Venere e Arianna",Jacopo Tintoretto (maschio),,,Palazzo Ducale,Palazzo Ducale,Venere; Arianna; Bacco,,Bacco,,
http://www.wikidata.org/entity/Q131813153,Mercurio e le Grazie,Jacopo Tintoretto (maschio),,,Palazzo Ducale,Palazzo Ducale,Mercurio; Cariti,,Mercurio,,
http://www.wikidata.org/entity/Q131813159,Ritorno di Giacobbe e la sua famiglia,Jacopo Bassano (maschio),1580,arte religiosa,Sala dell'Anticollegio,Palazzo Ducale,Giacobbe,,Giacobbe,150.0,205.0
http://www.wikidata.org/entity/Q131813148,Soffitto della sala dell'Anticollegio,Paolo Veronese (maschio),,,Palazzo Ducale,Palazzo Ducale,,,,,
http://www.wikidata.org/entity/Q131813192,Altare maggiore di Sant'Ignazio,Andrea Pozzo (maschio),,,chiesa di Sant'Ignazio di Loyola in Campo Marzio,chiesa di Sant'Ignazio di Loyola in Campo Marzio,Ignazio di Loyola,,Ignazio di Loyola,,
http://www.wikidata.org/entity/Q132148031,San Giovannino parte per il deserto e incontra Gesù,Franciabigio (maschio),1518,,chiostro dello Scalzo,chiostro dello Scalzo,Gesù; Giovanni Battista,,Giovanni Battista,,
