id,basi_dati
http://www.wikidata.org/entity/Q105491110,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491108,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491109,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491114,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491112,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491113,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q106696225,
http://www.wikidata.org/entity/Q107394986,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394987,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394990,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394991,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394988,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394989,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394994,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394995,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394992,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394999,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394996,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107394997,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107395002,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107395003,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107395000,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107395001,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q107620404,Scopus
http://www.wikidata.org/entity/Q107699770,
http://www.wikidata.org/entity/Q109593333,Journal Citation Reports; SCImago Journal Rank
http://www.wikidata.org/entity/Q109593344,DOAJ
http://www.wikidata.org/entity/Q109622637,
http://www.wikidata.org/entity/Q109659838,
http://www.wikidata.org/entity/Q109659843,
http://www.wikidata.org/entity/Q109854295,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854298,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854299,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854296,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854297,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854302,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854303,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854301,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854306,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854307,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854304,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854311,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854309,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854314,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854315,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854312,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854313,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854319,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854316,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854322,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854323,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854326,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854327,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854324,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854325,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854331,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854328,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854329,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854334,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854335,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854332,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854333,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854338,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854336,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854337,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854343,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854341,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854347,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854344,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854345,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854351,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854348,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854349,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854354,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854355,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854352,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854353,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854358,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854359,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854360,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854430,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854431,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854434,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854435,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854432,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854439,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854436,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854437,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854442,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854440,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854446,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854447,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854444,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854445,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854450,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854448,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854449,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854454,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854452,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854458,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854459,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854456,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854457,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854462,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854461,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854464,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854465,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854470,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854471,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854468,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854469,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854474,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854472,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854473,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854476,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854477,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854483,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854480,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854481,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854487,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854484,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854485,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854491,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854488,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854489,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854494,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854495,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854499,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854497,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854500,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854566,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854567,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854565,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854570,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854571,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854568,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854574,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854575,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854573,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854578,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854579,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854582,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854583,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854580,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854586,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854587,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854584,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854590,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854588,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854594,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854592,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854593,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854598,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854596,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854597,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854603,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854600,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854601,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854607,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854604,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854605,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854611,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854608,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854609,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854612,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854613,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854618,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854619,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854616,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854623,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854620,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854621,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854627,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854624,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854625,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854630,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854629,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854634,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854632,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854633,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854699,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854702,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854700,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854701,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854706,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854707,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854704,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854705,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854708,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854714,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854712,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854713,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854718,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854719,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854716,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854717,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109854721,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q109947957,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q110067791,Emerging Sources Citation Index
http://www.wikidata.org/entity/Q110386754,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386758,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386756,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386763,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386761,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386765,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386770,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386771,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386768,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386774,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386773,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386778,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386776,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386782,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386780,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386786,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q110386784,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q111088376,Google Scholar
http://www.wikidata.org/entity/Q111163090,Google Scholar
http://www.wikidata.org/entity/Q111191307,Google Scholar
http://www.wikidata.org/entity/Q111232946,Google Scholar
http://www.wikidata.org/entity/Q111235775,Google Scholar
http://www.wikidata.org/entity/Q111244430,Google Scholar
http://www.wikidata.org/entity/Q111248680,Google Scholar
http://www.wikidata.org/entity/Q111248972,Google Scholar
http://www.wikidata.org/entity/Q111281871,Google Scholar
http://www.wikidata.org/entity/Q111282815,Google Scholar
http://www.wikidata.org/entity/Q111283250,Google Scholar
http://www.wikidata.org/entity/Q111283475,Google Scholar
http://www.wikidata.org/entity/Q111284671,Google Scholar
http://www.wikidata.org/entity/Q111317641,Google Scholar
http://www.wikidata.org/entity/Q111333696,Google Scholar
http://www.wikidata.org/entity/Q111333860,Google Scholar
http://www.wikidata.org/entity/Q111339952,Google Scholar
http://www.wikidata.org/entity/Q111340032,Google Scholar
http://www.wikidata.org/entity/Q111342753,Google Scholar
http://www.wikidata.org/entity/Q111395751,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395752,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395753,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395758,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395759,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395756,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395757,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395762,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395763,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395760,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395761,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395764,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111395765,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431563,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431566,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431567,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431564,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431565,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431570,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431571,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431568,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431569,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431574,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431573,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431578,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431576,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111431577,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111522931,SCImago Journal Rank
http://www.wikidata.org/entity/Q111576588,Google Scholar
http://www.wikidata.org/entity/Q111577180,Google Scholar
http://www.wikidata.org/entity/Q111577447,Google Scholar
http://www.wikidata.org/entity/Q111577696,Google Scholar
http://www.wikidata.org/entity/Q111578756,Scopus
http://www.wikidata.org/entity/Q111578802,Scopus
http://www.wikidata.org/entity/Q111578810,Scopus
http://www.wikidata.org/entity/Q111578825,Scopus
http://www.wikidata.org/entity/Q111578864,Scopus
http://www.wikidata.org/entity/Q111578928,Scopus
http://www.wikidata.org/entity/Q111579071,Scopus
http://www.wikidata.org/entity/Q111579162,Scopus
http://www.wikidata.org/entity/Q111579187,Scopus
http://www.wikidata.org/entity/Q111579339,Scopus
http://www.wikidata.org/entity/Q111582491,SCImago Journal Rank
http://www.wikidata.org/entity/Q111582712,Journal Citation Reports; SCImago Journal Rank
http://www.wikidata.org/entity/Q111595862,Google Scholar
http://www.wikidata.org/entity/Q111596675,Google Scholar
http://www.wikidata.org/entity/Q111601394,
http://www.wikidata.org/entity/Q111601392,
http://www.wikidata.org/entity/Q111601398,
http://www.wikidata.org/entity/Q111601399,
http://www.wikidata.org/entity/Q111601396,
http://www.wikidata.org/entity/Q111601397,
http://www.wikidata.org/entity/Q111601402,
http://www.wikidata.org/entity/Q111601401,
http://www.wikidata.org/entity/Q111601404,
http://www.wikidata.org/entity/Q111601410,
http://www.wikidata.org/entity/Q111601411,
http://www.wikidata.org/entity/Q111601414,
http://www.wikidata.org/entity/Q111601413,
http://www.wikidata.org/entity/Q111601423,
http://www.wikidata.org/entity/Q111602339,
http://www.wikidata.org/entity/Q111602343,
http://www.wikidata.org/entity/Q111602340,
http://www.wikidata.org/entity/Q111602345,
http://www.wikidata.org/entity/Q111602350,
http://www.wikidata.org/entity/Q111602351,
http://www.wikidata.org/entity/Q111602354,
http://www.wikidata.org/entity/Q111602353,
http://www.wikidata.org/entity/Q111602358,
http://www.wikidata.org/entity/Q111602359,
http://www.wikidata.org/entity/Q111602356,
http://www.wikidata.org/entity/Q111602357,
http://www.wikidata.org/entity/Q111602362,
http://www.wikidata.org/entity/Q111602363,
http://www.wikidata.org/entity/Q111602360,
http://www.wikidata.org/entity/Q111602361,
http://www.wikidata.org/entity/Q111602366,
http://www.wikidata.org/entity/Q111602367,
http://www.wikidata.org/entity/Q111602364,
http://www.wikidata.org/entity/Q111602365,
http://www.wikidata.org/entity/Q111602370,
http://www.wikidata.org/entity/Q111602371,
http://www.wikidata.org/entity/Q111602368,
http://www.wikidata.org/entity/Q111602369,
http://www.wikidata.org/entity/Q111602374,
http://www.wikidata.org/entity/Q111602375,
http://www.wikidata.org/entity/Q111602372,
http://www.wikidata.org/entity/Q111602373,
http://www.wikidata.org/entity/Q111602378,
http://www.wikidata.org/entity/Q111602379,
http://www.wikidata.org/entity/Q111602376,
http://www.wikidata.org/entity/Q111602377,
http://www.wikidata.org/entity/Q111602382,
http://www.wikidata.org/entity/Q111602380,
http://www.wikidata.org/entity/Q111602381,
http://www.wikidata.org/entity/Q111602386,
http://www.wikidata.org/entity/Q111602387,
http://www.wikidata.org/entity/Q111602384,
http://www.wikidata.org/entity/Q111602385,
http://www.wikidata.org/entity/Q111602391,
http://www.wikidata.org/entity/Q111602388,
http://www.wikidata.org/entity/Q111602389,
http://www.wikidata.org/entity/Q111602394,
http://www.wikidata.org/entity/Q111602395,
http://www.wikidata.org/entity/Q111602392,
http://www.wikidata.org/entity/Q111602393,
http://www.wikidata.org/entity/Q111602398,
http://www.wikidata.org/entity/Q111602399,
http://www.wikidata.org/entity/Q111602396,
http://www.wikidata.org/entity/Q111602397,
http://www.wikidata.org/entity/Q111602402,
http://www.wikidata.org/entity/Q111602403,
http://www.wikidata.org/entity/Q111602400,
http://www.wikidata.org/entity/Q111602401,
http://www.wikidata.org/entity/Q111602406,
http://www.wikidata.org/entity/Q111602407,
http://www.wikidata.org/entity/Q111602404,
http://www.wikidata.org/entity/Q111602405,
http://www.wikidata.org/entity/Q111602410,
http://www.wikidata.org/entity/Q111602411,
http://www.wikidata.org/entity/Q111602408,
http://www.wikidata.org/entity/Q111602409,
http://www.wikidata.org/entity/Q111602414,
http://www.wikidata.org/entity/Q111602418,
http://www.wikidata.org/entity/Q111602419,
http://www.wikidata.org/entity/Q111602417,
http://www.wikidata.org/entity/Q111602423,
http://www.wikidata.org/entity/Q111602421,
http://www.wikidata.org/entity/Q111602426,
http://www.wikidata.org/entity/Q111602427,
http://www.wikidata.org/entity/Q111602424,
http://www.wikidata.org/entity/Q111602425,
http://www.wikidata.org/entity/Q111602430,
http://www.wikidata.org/entity/Q111602431,
http://www.wikidata.org/entity/Q111602428,
http://www.wikidata.org/entity/Q111602429,
http://www.wikidata.org/entity/Q111602434,
http://www.wikidata.org/entity/Q111602435,
http://www.wikidata.org/entity/Q111602439,
http://www.wikidata.org/entity/Q111602436,
http://www.wikidata.org/entity/Q111602442,
http://www.wikidata.org/entity/Q111602443,
http://www.wikidata.org/entity/Q111602441,
http://www.wikidata.org/entity/Q111602446,
http://www.wikidata.org/entity/Q111602445,
http://www.wikidata.org/entity/Q111602450,
http://www.wikidata.org/entity/Q111602451,
http://www.wikidata.org/entity/Q111602448,
http://www.wikidata.org/entity/Q111602449,
http://www.wikidata.org/entity/Q111602454,
http://www.wikidata.org/entity/Q111602455,
http://www.wikidata.org/entity/Q111602452,
http://www.wikidata.org/entity/Q111602453,
http://www.wikidata.org/entity/Q111602458,
http://www.wikidata.org/entity/Q111602456,
http://www.wikidata.org/entity/Q111602457,
http://www.wikidata.org/entity/Q111602462,
http://www.wikidata.org/entity/Q111602460,
http://www.wikidata.org/entity/Q111602461,
http://www.wikidata.org/entity/Q111602466,
http://www.wikidata.org/entity/Q111602464,
http://www.wikidata.org/entity/Q111602465,
http://www.wikidata.org/entity/Q111602470,
http://www.wikidata.org/entity/Q111602471,
http://www.wikidata.org/entity/Q111602468,
http://www.wikidata.org/entity/Q111602474,
http://www.wikidata.org/entity/Q111602475,
http://www.wikidata.org/entity/Q111602472,
http://www.wikidata.org/entity/Q111602473,
http://www.wikidata.org/entity/Q111602477,
http://www.wikidata.org/entity/Q111658930,Google Scholar
http://www.wikidata.org/entity/Q111673977,Google Scholar
http://www.wikidata.org/entity/Q111732055,
http://www.wikidata.org/entity/Q111732248,
http://www.wikidata.org/entity/Q111732265,
http://www.wikidata.org/entity/Q111747586,Scopus; Arts and Humanities Citation Index; Journal Citation Reports; SCImago Journal Rank
http://www.wikidata.org/entity/Q111747613,
http://www.wikidata.org/entity/Q111747697,
http://www.wikidata.org/entity/Q111747741,DOAJ
http://www.wikidata.org/entity/Q111758777,
http://www.wikidata.org/entity/Q111758893,
http://www.wikidata.org/entity/Q111782051,
http://www.wikidata.org/entity/Q111782067,Scopus; Journal Citation Reports; SCImago Journal Rank
http://www.wikidata.org/entity/Q111963092,Google Scholar
http://www.wikidata.org/entity/Q111963613,Google Scholar
http://www.wikidata.org/entity/Q111967326,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967327,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967324,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967325,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967330,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967328,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967329,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967334,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967335,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967332,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967333,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967338,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967336,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967337,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967342,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967343,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967340,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967341,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967346,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967347,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967344,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967345,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q111967570,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q112054439,Google Scholar
http://www.wikidata.org/entity/Q112072975,Google Scholar
http://www.wikidata.org/entity/Q112073050,Google Scholar
